Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,SCA,SCA,Passes,Passes,Passes,Passes,Carries,Carries,Take-Ons,Take-Ons,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,
Harry Kane,10.0,eng ENG,FW,29-171,90,0,0,0,0,4,3,0,0,31,0,0,1,0.5,0.5,0.3,5,0,17,24,70.8,4,25,2,2,2,Tottenham Hotspur
Son Heung-min,7.0,kr KOR,"AM,LM",30-191,90,0,0,0,0,5,1,0,0,39,0,0,1,0.6,0.6,0.1,4,0,22,30,73.3,2,29,2,0,0,Tottenham Hotspur
Dejan Kulusevski,21.0,se SWE,"AM,RM,WB",22-265,87,0,0,0,0,3,1,0,0,50,2,1,1,0.1,0.1,0.1,2,0,20,30,66.7,3,35,5,6,2,Tottenham Hotspur
Bryan Gil,11.0,es ESP,RM,21-338,3,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,2,3,66.7,0,3,0,0,0,Tottenham Hotspur
Pierre Højbjerg,5.0,dk DEN,CM,27-163,90,0,0,0,0,2,0,0,0,81,1,2,3,0.1,0.1,0.3,4,0,62,72,86.1,3,60,0,1,1,Tottenham Hotspur
Pape Matar Sarr,29.0,sn SEN,CM,20-123,75,0,0,0,0,0,0,1,0,58,3,3,0,0.0,0.0,0.0,1,0,41,46,89.1,5,44,0,2,1,Tottenham Hotspur
Yves Bissouma,38.0,ml MLI,CM,26-138,15,0,0,0,0,0,0,0,0,11,1,0,0,0.0,0.0,0.1,3,0,10,10,100.0,2,7,0,0,0,Tottenham Hotspur
Ryan Sessegnon,19.0,eng ENG,WB,22-242,75,0,0,0,0,2,1,1,0,48,3,0,0,0.3,0.3,0.4,3,0,32,37,86.5,3,28,3,1,1,Tottenham Hotspur
Ivan Perišić,14.0,hr CRO,LB,33-347,15,0,0,0,0,0,0,0,0,9,1,0,0,0.0,0.0,0.0,0,0,3,7,42.9,1,4,0,0,0,Tottenham Hotspur
Matt Doherty,2.0,ie IRL,WB,30-364,70,0,0,0,0,0,0,0,0,48,3,0,1,0.0,0.0,0.0,2,0,31,38,81.6,1,24,1,0,0,Tottenham Hotspur
Richarlison,9.0,br BRA,"FW,AM",25-250,20,0,0,0,0,1,1,0,0,7,0,0,0,0.1,0.1,0.0,1,0,2,5,40.0,0,5,0,0,0,Tottenham Hotspur
Clément Lenglet,34.0,fr FRA,CB,27-212,87,0,0,0,0,0,0,1,0,73,2,0,1,0.0,0.0,0.1,1,0,60,68,88.2,2,55,2,0,0,Tottenham Hotspur
Ben Davies,33.0,wls WAL,CB,29-266,3,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,2,4,50.0,0,2,0,0,0,Tottenham Hotspur
Eric Dier,15.0,eng ENG,CB,29-000,90,0,0,0,0,0,0,0,0,66,0,2,1,0.0,0.0,0.0,1,0,43,57,75.4,2,39,0,0,0,Tottenham Hotspur
Cristian Romero,17.0,ar ARG,"CB,RB",24-263,90,0,0,0,0,0,0,1,0,59,1,3,1,0.0,0.0,0.0,1,0,44,53,83.0,4,39,1,0,0,Tottenham Hotspur
