Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,SCA,SCA,Passes,Passes,Passes,Passes,Carries,Carries,Take-Ons,Take-Ons,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,
Callum Wilson,13.0,eng ENG,FW,28-219,90,2,1,1,1,2,1,0,0,19,0,1,1,1.6,0.8,0.1,3,1,9,12,75.0,2,14,3,2,2,Newcastle United
Joelinton,9.0,br BRA,"FW,LM",24-050,89,0,0,0,0,1,1,1,0,57,1,0,1,0.0,0.0,0.0,1,0,36,43,83.7,5,37,3,2,0,Newcastle United
Sean Longstaff,36.0,eng ENG,FW,22-339,1,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,1,0,0,0,Newcastle United
Allan Saint-Maximin,10.0,fr FRA,"LM,FW",23-205,72,1,1,0,0,1,1,0,0,34,0,0,0,0.1,0.1,0.6,3,1,20,25,80.0,2,28,10,5,4,Newcastle United
Ryan Fraser,21.0,sct SCO,LM,26-222,18,0,0,0,0,1,0,0,0,13,0,0,0,0.0,0.0,0.0,1,1,7,11,63.6,1,11,0,0,0,Newcastle United
Isaac Hayden,14.0,jm JAM,CM,25-195,90,0,0,0,0,1,1,0,0,51,2,1,2,0.0,0.0,0.0,2,0,28,40,70.0,2,23,0,1,1,Newcastle United
Jonjo Shelvey,8.0,eng ENG,CM,28-219,90,0,0,0,0,0,0,0,0,72,1,1,0,0.0,0.0,0.2,2,0,52,65,80.0,7,44,1,3,2,Newcastle United
Jeff Hendrick,16.0,ie IRL,RM,28-246,90,0,0,0,0,1,0,0,0,49,0,1,0,0.1,0.1,0.0,0,0,25,38,65.8,2,27,2,0,0,Newcastle United
Jamal Lewis,15.0,nir NIR,LB,22-252,90,0,0,0,0,0,0,1,0,50,0,0,1,0.0,0.0,0.0,0,0,32,45,71.1,1,33,1,0,0,Newcastle United
Federico Fernández,18.0,ar ARG,CB,31-225,90,0,0,0,0,0,0,0,0,63,0,0,3,0.0,0.0,0.0,0,0,36,48,75.0,0,30,0,0,0,Newcastle United
Fabian Schär,5.0,ch SUI,CB,28-288,54,0,0,0,0,0,0,0,0,34,0,0,0,0.0,0.0,0.0,0,0,22,30,73.3,0,25,0,0,0,Newcastle United
Javier Manquillo,19.0,es ESP,RB,26-151,36,0,0,0,0,1,0,0,0,17,0,0,0,0.0,0.0,0.0,2,0,13,14,92.9,1,11,0,0,0,Newcastle United
Emil Krafth,17.0,se SWE,"RB,CB",26-062,90,0,0,0,0,0,0,0,0,61,1,1,0,0.0,0.0,0.0,3,1,39,50,78.0,4,31,2,0,0,Newcastle United
Karl Darlow,26.0,wls WAL,GK,29-361,90,0,0,0,0,0,0,0,0,46,0,0,0,0.0,0.0,0.0,2,1,18,40,45.0,0,22,0,0,0,Newcastle United
14 Players,,,,,990,3,2,1,1,9,4,2,0,567,5,5,8,1.8,1.0,1.0,19,5,337,461,73.1,27,337,22,13,9,Newcastle United
Chris Wood,9.0,nz NZL,FW,28-301,90,0,0,0,0,2,1,0,0,31,1,0,1,0.1,0.1,0.0,0,0,11,20,55.0,1,14,1,0,0,Burnley
Ashley Barnes,10.0,eng ENG,FW,30-339,76,0,0,0,0,1,0,1,0,32,0,0,2,0.1,0.1,0.1,3,0,9,20,45.0,0,15,1,0,0,Burnley
Matěj Vydra,27.0,cz CZE,FW,28-155,14,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,1,0,1,2,50.0,1,3,0,0,0,Burnley
Dwight McNeil,11.0,eng ENG,LM,20-316,90,0,0,0,0,0,0,1,0,67,0,3,1,0.0,0.0,0.1,2,0,43,57,75.4,3,42,4,1,0,Burnley
Dale Stephens,16.0,eng ENG,CM,31-113,67,0,0,0,0,1,0,0,0,40,1,2,0,0.0,0.0,0.0,1,0,28,32,87.5,3,16,0,1,0,Burnley
Jóhann Berg Guðmundsson,7.0,is ISL,RM,29-342,23,0,0,0,0,0,0,0,0,18,1,0,0,0.0,0.0,0.0,0,0,14,16,87.5,1,13,0,0,0,Burnley
Ashley Westwood,18.0,eng ENG,CM,30-185,90,1,0,0,0,1,1,0,0,81,1,2,0,0.0,0.0,0.0,1,0,59,78,75.6,11,33,0,0,0,Burnley
