Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,SCA,SCA,Passes,Passes,Passes,Passes,Carries,Carries,Take-Ons,Take-Ons,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,
Taiwo Awoniyi,9.0,ng NGA,FW,25-002,71,1,0,0,0,2,1,0,0,28,0,0,0,0.5,0.5,0.0,3,0,12,17,70.6,2,17,1,3,1,Nottingham Forest
Sam Surridge,16.0,eng ENG,FW,24-017,19,0,0,0,0,0,0,1,0,10,1,0,1,0.0,0.0,0.0,0,0,1,5,20.0,0,5,0,1,1,Nottingham Forest
Brennan Johnson,20.0,wls WAL,FW,21-083,90,0,0,0,0,2,1,1,0,34,0,0,3,0.1,0.1,0.2,1,0,12,20,60.0,2,14,5,2,0,Nottingham Forest
Jesse Lingard,11.0,eng ENG,AM,29-242,90,0,0,0,0,1,0,0,0,32,0,0,1,0.2,0.2,0.1,5,1,20,26,76.9,4,16,2,1,1,Nottingham Forest
Lewis O'Brien,14.0,eng ENG,CM,23-304,90,0,0,0,0,0,0,0,0,38,5,1,2,0.0,0.0,0.0,3,0,19,26,73.1,2,19,5,4,1,Nottingham Forest
Orel Mangala,5.0,be BEL,CM,24-149,83,0,0,0,0,1,0,0,0,32,1,1,3,0.0,0.0,0.0,1,0,20,26,76.9,4,12,2,0,0,Nottingham Forest
Cafú,18.0,pt POR,CM,29-169,7,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,2,2,100.0,1,2,0,0,0,Nottingham Forest
Harry Toffolo,15.0,eng ENG,WB,26-360,90,0,0,0,0,0,0,0,0,45,0,1,2,0.0,0.0,0.3,5,0,24,34,70.6,5,17,1,1,1,Nottingham Forest
Neco Williams,7.0,wls WAL,WB,21-123,90,0,0,0,0,4,2,0,0,70,6,1,2,0.3,0.3,0.3,4,0,26,47,55.3,3,25,2,3,2,Nottingham Forest
Scott McKenna,26.0,sct SCO,CB,25-275,90,0,0,0,0,0,0,1,0,36,0,1,2,0.0,0.0,0.0,0,0,13,27,48.1,1,9,0,1,0,Nottingham Forest
Moussa Niakhate,19.0,sn SEN,CB,26-159,78,0,0,0,0,3,2,0,0,38,1,0,1,0.3,0.3,0.0,0,0,17,24,70.8,2,9,0,0,0,Nottingham Forest
Steve Cook,3.0,eng ENG,CB,31-117,12,0,0,0,0,0,0,0,0,8,0,0,0,0.0,0.0,0.0,0,0,2,3,66.7,1,0,0,0,0,Nottingham Forest
Joe Worrall,4.0,eng ENG,CB,25-216,90,0,0,0,0,0,0,0,0,44,2,0,3,0.0,0.0,0.0,0,0,29,37,78.4,2,17,0,0,0,Nottingham Forest
Dean Henderson,1.0,eng ENG,GK,25-155,90,0,0,0,0,0,0,1,0,46,0,0,0,0.0,0.0,0.0,0,0,19,42,45.2,0,23,0,0,0,Nottingham Forest
14 Players,,,,,990,1,0,0,0,13,6,4,0,464,16,5,20,1.4,1.4,0.8,22,1,216,336,64.3,29,185,18,16,7,Nottingham Forest
Michail Antonio,9.0,jm JAM,FW,32-139,67,0,0,0,0,2,0,0,0,23,1,0,1,0.1,0.1,0.0,3,0,6,12,50.0,0,14,1,3,2,West Ham United
Gianluca Scamacca,7.0,it ITA,FW,23-225,23,0,0,0,0,1,0,0,0,6,0,0,0,0.0,0.0,0.0,0,0,2,5,40.0,0,1,1,0,0,West Ham United
