Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,SCA,SCA,Passes,Passes,Passes,Passes,Carries,Carries,Take-Ons,Take-Ons,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,
Wilfried Zaha,11.0,ci CIV,"FW,LW",25-184,90,1,0,0,0,3,2,0,0,62,0,0,2,0.9,0.9,0.4,4,0,38,44,86.4,6,50,7,6,4,Crystal Palace
Andros Townsend,10.0,eng ENG,"FW,RW",26-301,84,0,1,0,0,2,0,0,0,66,3,3,1,0.4,0.4,0.7,3,0,44,53,83.0,3,49,5,4,3,Crystal Palace
Lee Chung-yong,14.0,kr KOR,RW,29-315,6,0,0,0,0,0,0,0,0,7,0,1,1,0.0,0.0,0.0,0,0,4,5,80.0,0,5,0,0,0,Crystal Palace
Ruben Loftus-Cheek,8.0,eng ENG,"LM,AM",22-110,90,0,0,0,0,1,1,0,0,53,0,1,0,0.1,0.1,0.0,3,1,43,45,95.6,8,46,5,5,2,Crystal Palace
Luka Milivojević,4.0,rs SRB,"CM,DM",27-036,90,0,0,0,0,1,0,0,0,78,3,0,1,0.0,0.0,0.0,1,0,53,69,76.8,8,56,1,2,2,Crystal Palace
Yohan Cabaye,7.0,fr FRA,"CM,DM",32-119,90,0,0,0,0,1,0,0,0,86,3,6,0,0.0,0.0,0.0,2,0,62,71,87.3,9,63,1,1,0,Crystal Palace
James McArthur,18.0,sct SCO,RM,30-218,67,0,0,0,0,0,0,1,0,44,4,3,0,0.0,0.0,0.3,1,0,25,32,78.1,9,32,1,0,0,Crystal Palace
Christian Benteke,17.0,be BEL,FW,27-161,23,0,0,0,0,1,1,0,0,9,0,1,0,0.1,0.1,0.0,0,0,4,6,66.7,0,5,0,0,0,Crystal Palace
Patrick van Aanholt,3.0,nl NED,LB,27-257,81,1,1,0,0,2,1,0,0,77,5,1,0,0.7,0.7,0.6,4,3,60,66,90.9,6,47,3,3,3,Crystal Palace
Pape Souaré,23.0,sn SEN,LB,27-341,9,0,0,0,0,0,0,0,0,11,0,0,0,0.0,0.0,0.0,0,0,9,11,81.8,0,5,0,0,0,Crystal Palace
Mamadou Sakho,12.0,fr FRA,CB,28-089,90,0,0,0,0,0,0,0,0,71,1,0,0,0.0,0.0,0.0,0,0,55,65,84.6,4,54,1,1,1,Crystal Palace
James Tomkins,5.0,eng ENG,CB,29-045,90,0,0,0,0,0,0,1,0,61,2,2,0,0.0,0.0,0.0,0,0,41,48,85.4,1,33,0,0,0,Crystal Palace
Aaron Wan-Bissaka,29.0,cd COD,RB,20-168,90,0,0,0,0,0,0,0,0,77,8,1,0,0.0,0.0,0.0,3,0,58,64,90.6,11,52,9,4,4,Crystal Palace
Wayne Hennessey,13.0,wls WAL,GK,31-109,90,0,0,0,0,0,0,0,0,27,0,0,0,0.0,0.0,0.0,0,0,20,26,76.9,0,15,0,0,0,Crystal Palace
14 Players,,,,,990,2,2,0,0,11,5,2,0,729,29,19,5,2.2,2.2,2.1,21,4,516,605,85.3,65,512,33,26,19,Crystal Palace
