Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,SCA,SCA,Passes,Passes,Passes,Passes,Carries,Carries,Take-Ons,Take-Ons,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,
Amad Diallo,19.0,ci CIV,FW,18-316,81,0,0,0,0,1,1,0,0,55,2,0,0,0.0,0.0,0.4,2,0,37,41,90.2,7,47,7,6,2,Manchester United
Shola Shoretire,74.0,eng ENG,FW,17-110,9,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,2,2,100.0,0,3,0,0,0,Manchester United
Daniel James,21.0,wls WAL,LW,23-194,89,0,1,0,0,1,0,0,0,28,1,0,2,0.4,0.4,0.5,2,1,14,18,77.8,2,21,2,2,0,Manchester United
Will Fish,48.0,eng ENG,LW,18-095,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,Manchester United
Anthony Elanga,56.0,se SWE,RW,19-026,90,1,0,0,0,2,1,0,0,53,4,1,0,0.4,0.4,0.0,2,0,27,33,81.8,2,40,0,5,2,Manchester United
Juan Mata,8.0,es ESP,AM,33-025,81,1,0,1,1,0,0,0,0,59,0,2,0,0.8,0.0,0.0,1,0,46,52,88.5,3,50,4,0,0,Manchester United
Hannibal Mejbri,46.0,tn TUN,LM,18-122,9,0,0,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.0,0,0,3,3,100.0,1,5,0,3,1,Manchester United
Nemanja Matić,31.0,rs SRB,"DM,CM",32-295,90,0,0,0,0,0,0,0,0,75,2,0,2,0.0,0.0,0.2,3,1,57,66,86.4,3,55,2,0,0,Manchester United
Donny van de Beek,34.0,nl NED,"DM,RM",24-035,90,0,0,0,0,1,0,0,0,62,2,2,1,0.0,0.0,0.0,1,1,44,49,89.8,4,44,1,2,1,Manchester United
Alex Telles,27.0,br BRA,LB,28-159,90,0,0,0,0,1,0,0,0,66,1,5,0,0.0,0.0,0.1,3,1,45,53,84.9,5,37,2,1,0,Manchester United
Axel Tuanzebe,38.0,cd COD,CB,23-190,90,0,0,0,0,0,0,0,0,40,2,1,2,0.0,0.0,0.0,0,0,22,25,88.0,0,22,0,0,0,Manchester United
Eric Bailly,3.0,ci CIV,CB,27-041,90,0,0,0,0,1,0,0,0,42,0,2,0,0.1,0.1,0.0,1,0,28,31,90.3,1,26,0,1,1,Manchester United
Brandon Williams,33.0,eng ENG,RB,20-262,90,0,0,0,0,1,1,0,0,83,0,1,1,0.2,0.2,0.0,1,0,57,67,85.1,4,56,2,2,0,Manchester United
Dean Henderson,26.0,eng ENG,GK,24-072,90,0,0,0,0,0,0,1,0,30,0,0,0,0.0,0.0,0.0,0,0,22,30,73.3,0,19,0,0,0,Manchester United
14 Players,,,,,990,2,1,1,1,8,3,1,0,603,14,14,8,2.1,1.3,1.2,16,4,404,470,86.0,32,425,20,22,7,Manchester United
