Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,
Troy Deeney,9.0,eng ENG,FW,28-089,90,0,0,0,0,3,1,0,0,2,0,0,0,0,0,0,0,0,Watford
Odion Ighalo,24.0,ng NGA,FW,27-102,90,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,Watford
Étienne Capoue,29.0,fr FRA,CM,28-077,90,0,0,0,0,2,0,0,0,1,1,0,1,1,2,0,0,0,Watford
Valon Behrami,11.0,ch SUI,CM,31-160,90,0,0,0,0,1,0,0,0,1,0,0,1,2,2,0,0,0,Watford
Roberto Pereyra,37.0,ar ARG,CM,25-263,74,0,0,0,0,0,0,1,0,2,1,0,2,0,0,0,0,0,Watford
Kenedy,12.0,br BRA,"FW,MF",20-231,16,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,Watford
José Holebas,25.0,gr GRE,LB,32-091,90,0,0,0,0,3,0,1,0,1,2,0,2,2,3,0,0,0,Watford
Miguel Britos,3.0,uy URU,CB,31-071,90,0,0,0,0,0,0,0,0,1,1,0,0,2,3,0,0,0,Watford
Sebastian Prödl,5.0,at AUT,CB,29-097,90,0,0,0,0,0,0,0,0,1,2,0,0,4,1,0,0,0,Watford
Craig Cathcart,15.0,nir NIR,CB,27-233,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Watford
Juan Zúñiga,18.0,co COL,"DF,MF",30-287,45,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,Watford
Nordin Amrabat,7.0,ma MAR,RB,29-179,57,0,0,0,0,0,0,0,0,2,1,0,6,0,0,0,0,0,Watford
Isaac Success,10.0,ng NGA,"FW,MF",20-263,33,0,0,0,0,2,1,1,0,1,2,0,0,1,1,0,0,0,Watford
Heurelho Gomes,1.0,br BRA,GK,35-224,90,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Watford
14 Players,,,,,990,0,0,0,0,12,3,3,0,15,12,0,13,14,13,0,0,0,Watford
