Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,
Christian Benteke,17.0,be BEL,FW,25-352,80,0,0,0,0,3,1,0,0,2,2,0,0,0,0,0,0,0,Crystal Palace
Lee Chung-yong,14.0,kr KOR,"FW,MF",28-140,10,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Crystal Palace
Andros Townsend,10.0,eng ENG,AM,25-126,45,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,Crystal Palace
Connor Wickham,21.0,eng ENG,"FW,MF",23-233,45,1,0,0,0,1,1,1,0,2,0,1,0,0,0,0,0,0,Crystal Palace
Wilfried Zaha,11.0,ci CIV,AM,24-009,90,0,1,0,0,2,0,0,0,3,3,0,5,2,0,0,0,0,Crystal Palace
Jason Puncheon,42.0,eng ENG,AM,30-154,90,0,0,0,0,1,0,0,0,0,2,0,6,1,0,0,0,0,Crystal Palace
James McArthur,18.0,sct SCO,DM,29-043,90,0,0,0,0,0,0,0,0,2,2,0,2,6,2,0,0,0,Crystal Palace
Yohan Cabaye,7.0,fr FRA,DM,30-310,90,0,0,0,0,1,0,0,0,2,1,0,1,4,6,0,0,0,Crystal Palace
Martin Kelly,34.0,eng ENG,LB,26-206,85,0,0,0,0,0,0,0,0,1,1,0,2,1,2,0,0,0,Crystal Palace
Bakary Sako,26.0,ml MLI,"FW,MF",28-207,5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,Crystal Palace
James Tomkins,5.0,eng ENG,CB,27-235,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Crystal Palace
Scott Dann,6.0,eng ENG,CB,29-279,90,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,Crystal Palace
Joel Ward,2.0,eng ENG,RB,27-021,90,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,Crystal Palace
Wayne Hennessey,13.0,wls WAL,GK,29-300,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crystal Palace
14 Players,,,,,990,1,1,0,0,8,2,1,0,12,14,1,17,19,14,0,0,0,Crystal Palace
Sergio Agüero,10.0,ar ARG,FW,28-170,85,0,0,0,0,4,1,0,0,2,0,1,0,1,0,0,0,0,Manchester City
Fernando,6.0,br BRA,"DF,MF",29-117,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Manchester City
Nolito,9.0,es ESP,AM,30-035,66,0,1,0,0,0,0,1,0,1,0,0,3,3,1,0,0,0,Manchester City
David Silva,21.0,es ESP,"FW,MF",30-316,24,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Manchester City
Raheem Sterling,7.0,eng ENG,AM,21-347,90,0,0,0,0,1,0,0,0,2,1,0,4,0,1,0,0,0,Manchester City
Kevin De Bruyne,17.0,be BEL,AM,25-144,90,0,1,0,0,2,0,0,0,1,2,0,9,1,2,0,0,0,Manchester City
Yaya Touré,42.0,ci CIV,DM,33-190,90,2,0,0,0,2,2,0,0,2,1,0,0,1,1,0,0,0,Manchester City
Fernandinho,25.0,br BRA,DM,31-199,90,0,0,0,0,0,0,0,0,3,2,0,1,2,2,0,0,0,Manchester City
Aleksandar Kolarov,11.0,rs SRB,LB,31-009,90,0,0,0,0,1,1,0,0,2,2,0,2,3,1,0,0,0,Manchester City
Nicolás Otamendi,30.0,ar ARG,CB,28-281,90,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,Manchester City
Vincent Kompany,4.0,be BEL,CB,30-223,36,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,Manchester City
Pablo Zabaleta,5.0,ar ARG,"DF,MF",31-308,54,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Manchester City
Bacary Sagna,3.0,fr FRA,RB,33-279,90,0,0,0,0,0,0,0,0,0,1,0,2,2,2,0,0,0,Manchester City
Claudio Bravo,1.0,cl CHI,GK,33-220,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manchester City
14 Players,,,,,990,2,2,0,0,10,4,2,0,15,12,1,22,15,11,0,0,0,Manchester City
