Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,SCA,SCA,Passes,Passes,Passes,Passes,Carries,Carries,Take-Ons,Take-Ons,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,
Jesse Lingard,11.0,eng ENG,FW,28-123,86,1,0,1,1,3,0,0,0,69,0,0,0,0.9,0.1,0.0,5,1,46,61,75.4,6,46,3,3,0,West Ham United
Manuel Lanzini,10.0,ar ARG,AM,28-061,4,0,0,0,0,0,0,0,0,8,0,0,0,0.0,0.0,0.0,1,0,8,8,100.0,0,5,0,1,1,West Ham United
Jarrod Bowen,20.0,eng ENG,FW,24-118,90,0,1,0,0,3,2,0,0,34,0,1,0,0.2,0.2,0.3,2,1,17,25,68.0,1,21,1,1,1,West Ham United
Pablo Fornals,18.0,es ESP,"AM,CM",25-054,90,0,0,0,0,1,0,0,0,67,1,0,1,0.1,0.1,0.0,3,0,45,58,77.6,8,42,2,4,2,West Ham United
Tomáš Souček,28.0,cz CZE,CM,26-049,90,0,0,0,0,0,0,0,0,61,3,1,1,0.0,0.0,0.0,2,0,46,53,86.8,6,35,5,3,1,West Ham United
Mark Noble,16.0,eng ENG,CM,33-344,74,0,0,0,0,1,0,0,0,63,0,1,0,0.0,0.0,0.1,3,0,58,61,95.1,4,45,1,0,0,West Ham United
Saïd Benrahma,9.0,dz ALG,"AM,FW",25-250,16,0,0,0,0,1,0,0,0,12,1,0,0,0.0,0.0,0.0,0,0,2,5,40.0,0,6,0,3,2,West Ham United
Ben Johnson,31.0,eng ENG,WB,21-083,89,0,0,0,0,2,0,0,0,78,3,1,2,0.0,0.0,0.4,4,0,55,67,82.1,6,45,4,2,2,West Ham United
Ryan Fredericks,24.0,eng ENG,WB,28-189,1,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,2,2,100.0,0,0,0,0,0,West Ham United
Vladimír Coufal,5.0,cz CZE,WB,28-238,90,0,0,0,0,1,1,0,0,83,2,4,4,0.2,0.2,0.2,4,0,46,66,69.7,4,32,1,3,2,West Ham United
Angelo Ogbonna,21.0,it ITA,CB,32-329,90,0,0,0,0,1,0,0,0,66,1,0,1,0.1,0.1,0.0,0,0,51,56,91.1,2,43,1,1,1,West Ham United
Craig Dawson,15.0,eng ENG,CB,30-346,35,0,0,0,0,1,1,2,1,36,0,1,2,0.0,0.0,0.0,0,0,30,32,93.8,3,27,0,0,0,West Ham United
Issa Diop,23.0,fr FRA,CB,24-098,90,1,0,0,0,1,1,0,0,70,0,0,4,0.3,0.3,0.0,1,0,50,62,80.6,2,38,1,1,1,West Ham United
Łukasz Fabiański,1.0,pl POL,GK,35-364,90,0,0,0,0,0,0,0,0,28,0,0,0,0.0,0.0,0.0,0,0,22,27,81.5,0,18,0,0,0,West Ham United
14 Players,,,,,935,2,1,1,1,15,5,2,1,677,11,9,15,2.0,1.2,1.0,25,2,478,583,82.0,42,403,19,22,13,West Ham United
