Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,
Troy Deeney,9.0,eng ENG,FW,27-264,90,1,0,0,0,3,2,0,0,1,0,0,1,0,2,0,,,Watford
Odion Ighalo,24.0,ng NGA,FW,26-277,90,0,0,0,0,2,1,0,0,3,2,2,0,1,0,0,,,Watford
Étienne Capoue,29.0,fr FRA,CM,27-252,90,0,0,0,0,0,0,1,0,1,4,0,0,2,2,0,,,Watford
Mario Suárez,4.0,es ESP,CM,29-024,90,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,,,Watford
Valon Behrami,11.0,ch SUI,CM,30-335,54,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,,,Watford
Adlène Guedioura,17.0,dz ALG,MF,30-128,36,0,0,0,0,0,0,1,0,1,1,0,7,0,0,0,,,Watford
José Manuel Jurado,7.0,es ESP,FW,29-264,54,0,0,0,0,2,0,0,0,0,2,0,10,1,0,0,,,Watford
Nordin Amrabat,7.0,ma MAR,"FW,MF",28-354,36,0,0,0,0,1,1,0,0,1,1,0,6,0,1,0,,,Watford
Nathan Aké,16.0,nl NED,CB,21-030,75,0,0,0,0,0,0,0,0,1,1,0,1,4,2,0,,,Watford
Ikechi Anya,21.0,sct SCO,"FW,MF",28-076,15,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,,,Watford
Miguel Britos,3.0,uy URU,LB,30-246,90,0,0,0,0,0,0,0,0,0,1,0,0,1,4,0,,,Watford
Craig Cathcart,15.0,nir NIR,CB,27-042,90,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,Watford
Allan Nyom,2.0,cm CMR,RB,27-314,90,0,0,0,0,0,0,1,0,1,1,0,5,1,5,0,,,Watford
Heurelho Gomes,1.0,br BRA,GK,35-033,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Watford
14 Players,,,,,990,1,1,0,0,9,4,3,0,10,14,2,32,16,18,0,,,Watford
