Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,
Troy Deeney,9.0,eng ENG,FW,28-164,90,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,Watford
Stefano Okaka,33.0,it ITA,FW,27-123,80,2,0,0,0,3,3,0,0,2,0,2,1,3,0,0,0,0,Watford
Ben Watson,23.0,eng ENG,MF,31-154,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Watford
Nordin Amrabat,7.0,ma MAR,FW,29-254,90,0,1,0,0,0,0,0,0,3,2,0,5,3,0,0,0,0,Watford
Étienne Capoue,29.0,fr FRA,CM,28-152,90,0,0,0,0,2,0,0,0,1,0,0,1,1,2,0,0,0,Watford
Valon Behrami,11.0,ch SUI,CM,31-235,90,0,0,0,0,0,0,0,0,3,2,0,0,1,1,0,0,0,Watford
Adlène Guedioura,17.0,dz ALG,CM,31-028,60,0,0,0,0,1,1,1,0,1,1,0,4,2,2,0,0,0,Watford
Daryl Janmaat,22.0,nl NED,DF,27-141,30,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,Watford
José Holebas,25.0,gr GRE,LB,32-166,90,0,2,0,0,0,0,1,0,1,1,0,6,2,3,0,0,0,Watford
Miguel Britos,3.0,uy URU,CB,31-146,90,0,0,0,0,2,1,0,0,0,1,0,1,0,0,0,0,0,Watford
Sebastian Prödl,5.0,at AUT,CB,29-172,90,1,0,0,0,2,1,0,0,0,1,0,1,1,4,0,0,0,Watford
Juan Zúñiga,18.0,co COL,RB,30-362,89,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,Watford
Christian Kabasele,27.0,be BEL,DF,25-290,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Watford
Heurelho Gomes,1.0,br BRA,GK,35-299,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Watford
14 Players,,,,,990,3,3,0,0,11,6,2,0,11,14,3,22,13,14,0,0,0,Watford
Romelu Lukaku,10.0,be BEL,FW,23-211,90,2,0,0,0,5,3,0,0,2,2,2,1,1,0,0,0,0,Everton
Kevin Mirallas,11.0,be BEL,AM,29-066,70,0,0,0,0,0,0,0,0,2,1,0,2,1,1,0,0,0,Everton
Enner Valencia,19.0,ec ECU,"FW,MF",27-036,20,0,0,0,0,2,0,0,0,2,1,0,0,0,1,0,0,0,Everton
Gerard Deulofeu,7.0,es ESP,AM,22-272,90,0,0,0,0,0,0,1,0,1,1,0,12,1,0,0,0,0,Everton
James McCarthy,16.0,ie IRL,AM,26-028,90,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,Everton
Gareth Barry,18.0,eng ENG,DM,35-291,90,0,1,0,0,1,0,0,0,2,2,0,1,2,1,0,0,0,Everton
Idrissa Gana Gueye,17.0,sn SEN,DM,27-075,63,0,0,0,0,0,0,0,0,1,2,0,0,2,1,0,0,0,Everton
Ross Barkley,8.0,eng ENG,MF,23-005,27,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,Everton
Leighton Baines,3.0,eng ENG,LB,31-365,82,0,0,0,0,0,0,1,0,2,1,0,2,1,1,0,0,0,Everton
Aaron Lennon,12.0,eng ENG,"FW,MF",29-238,8,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,Everton
Ramiro Funes Mori,25.0,ar ARG,CB,25-280,90,0,0,0,0,0,0,0,0,0,1,0,0,1,4,0,0,0,Everton
Ashley Williams,5.0,wls WAL,CB,32-109,90,0,0,0,0,1,0,0,0,2,0,0,0,0,3,0,0,0,Everton
Séamus Coleman,23.0,ie IRL,RB,28-060,90,0,0,0,0,0,0,0,0,1,0,1,3,2,0,0,0,0,Everton
Maarten Stekelenburg,22.0,nl NED,GK,34-079,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Everton
14 Players,,,,,990,2,2,0,0,11,4,2,0,16,12,3,25,11,14,0,0,0,Everton
