Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,SCA,SCA,Passes,Passes,Passes,Passes,Carries,Carries,Take-Ons,Take-Ons,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,
Harry Kane,10.0,eng ENG,FW,28-127,90,0,0,0,0,2,1,0,0,42,0,0,1,0.2,0.2,0.4,7,1,24,33,72.7,5,25,4,3,2,Tottenham Hotspur
Son Heung-min,7.0,kr KOR,"AM,FW",29-147,86,1,0,0,0,2,2,0,0,40,0,1,2,0.9,0.9,0.3,2,0,17,30,56.7,1,20,3,2,1,Tottenham Hotspur
Steven Bergwijn,23.0,nl NED,FW,24-055,4,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,3,3,100.0,0,2,0,0,0,Tottenham Hotspur
Lucas Moura,27.0,br BRA,AM,29-111,76,0,0,0,0,1,1,0,0,34,0,0,0,0.1,0.1,0.0,0,0,15,29,51.7,1,21,1,4,3,Tottenham Hotspur
Harry Winks,8.0,eng ENG,CM,25-303,14,0,0,0,0,0,0,0,0,12,0,0,0,0.0,0.0,0.0,0,0,8,10,80.0,1,11,0,1,0,Tottenham Hotspur
Pierre Højbjerg,5.0,dk DEN,CM,26-119,90,0,0,0,0,2,1,0,0,76,2,2,2,0.3,0.3,0.1,3,0,58,68,85.3,2,48,2,2,2,Tottenham Hotspur
Oliver Skipp,29.0,eng ENG,CM,21-077,90,0,0,0,0,0,0,0,0,57,1,1,1,0.0,0.0,0.2,3,0,41,49,83.7,4,35,1,0,0,Tottenham Hotspur
Sergio Reguilón,3.0,es ESP,"WB,LB",24-351,90,0,1,0,0,1,0,0,0,54,1,2,0,0.1,0.1,1.0,4,1,30,44,68.2,2,36,5,1,0,Tottenham Hotspur
Emerson,12.0,br BRA,"WB,RB",22-322,82,0,0,0,0,0,0,0,0,61,2,2,3,0.0,0.0,0.0,0,0,37,44,84.1,1,31,0,1,0,Tottenham Hotspur
Japhet Tanganga,25.0,eng ENG,RB,22-246,8,0,0,0,0,1,0,0,0,5,0,0,0,0.0,0.0,0.0,0,0,1,4,25.0,0,2,1,0,0,Tottenham Hotspur
Ben Davies,33.0,wls WAL,CB,28-222,90,0,0,0,0,1,1,0,0,73,0,2,1,0.1,0.1,0.0,0,0,43,62,69.4,8,47,2,1,0,Tottenham Hotspur
Eric Dier,15.0,eng ENG,CB,27-321,90,0,0,0,0,0,0,0,0,65,1,1,0,0.0,0.0,0.0,1,0,48,59,81.4,4,46,1,0,0,Tottenham Hotspur
Davinson Sánchez,6.0,co COL,CB,25-173,90,0,0,0,0,1,0,0,0,59,1,1,2,0.3,0.3,0.0,0,0,38,47,80.9,0,39,0,0,0,Tottenham Hotspur
Hugo Lloris,1.0,fr FRA,GK,34-341,90,0,0,0,0,0,0,0,0,28,0,0,0,0.0,0.0,0.0,0,0,17,25,68.0,0,16,0,0,0,Tottenham Hotspur
14 Players,,,,,990,1,1,0,0,11,6,0,0,609,8,12,12,2.0,2.0,1.9,20,2,380,507,75.0,29,379,20,15,8,Tottenham Hotspur
