Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,SCA,SCA,Passes,Passes,Passes,Passes,Carries,Carries,Take-Ons,Take-Ons,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,
Tomer Hemed,10.0,il ISR,FW,30-225,71,0,0,0,0,2,2,0,0,27,2,0,2,0.1,0.1,0.0,0,0,9,15,60.0,0,8,0,0,0,Brighton & Hove Albion
Glenn Murray,17.0,eng ENG,FW,34-079,19,0,0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.0,0,0,2,4,50.0,0,0,0,0,0,Brighton & Hove Albion
José Izquierdo,19.0,co COL,LW,25-159,61,0,0,0,0,1,0,0,0,19,1,0,0,0.1,0.1,0.0,1,0,7,11,63.6,0,10,0,1,1,Brighton & Hove Albion
Solly March,20.0,eng ENG,LW,23-146,29,0,0,0,0,0,0,0,0,9,1,0,0,0.0,0.0,0.0,1,0,5,8,62.5,1,8,3,1,1,Brighton & Hove Albion
Anthony Knockaert,11.0,fr FRA,RW,26-023,90,0,0,0,0,1,0,1,0,38,0,1,1,0.0,0.0,0.1,2,0,20,27,74.1,4,21,4,4,2,Brighton & Hove Albion
Davy Pröpper,24.0,nl NED,"LM,CM",26-102,90,0,0,0,0,1,0,0,0,37,1,6,1,0.0,0.0,0.0,1,0,13,26,50.0,2,15,0,2,0,Brighton & Hove Albion
Dale Stephens,6.0,eng ENG,CM,28-184,90,0,0,0,0,0,0,0,0,34,1,4,0,0.0,0.0,0.0,1,0,20,27,74.1,1,16,0,0,0,Brighton & Hove Albion
Beram Kayal,7.0,il ISR,"RM,CM",29-225,77,0,0,0,0,0,0,0,0,24,5,0,1,0.0,0.0,0.1,3,0,8,14,57.1,1,8,0,1,0,Brighton & Hove Albion
Pascal Groß,13.0,de GER,CM,26-181,13,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,Brighton & Hove Albion
Gaëtan Bong,3.0,cm CMR,LB,29-232,90,0,0,0,0,0,0,0,0,40,0,0,0,0.0,0.0,0.0,0,0,23,33,69.7,3,8,1,1,1,Brighton & Hove Albion
Lewis Dunk,5.0,eng ENG,CB,26-022,90,0,0,0,0,0,0,0,0,32,1,0,5,0.0,0.0,0.0,0,0,15,21,71.4,1,9,0,0,0,Brighton & Hove Albion
Shane Duffy,22.0,ie IRL,CB,25-346,90,0,0,0,0,2,2,0,0,41,1,1,5,0.1,0.1,0.0,0,0,14,18,77.8,1,9,0,0,0,Brighton & Hove Albion
Ezequiel Schelotto,21.0,it ITA,RB,28-204,90,0,0,0,0,0,0,0,0,57,0,5,0,0.0,0.0,0.2,2,0,32,43,74.4,4,19,0,0,0,Brighton & Hove Albion
Mathew Ryan,1.0,au AUS,GK,25-249,90,0,0,0,0,0,0,0,0,35,0,0,0,0.0,0.0,0.0,0,0,12,33,36.4,0,11,0,0,0,Brighton & Hove Albion
14 Players,,,,,990,0,0,0,0,7,4,1,0,399,13,17,15,0.4,0.4,0.3,11,0,180,280,64.3,18,142,8,10,5,Brighton & Hove Albion
