Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,
Graziano Pellè,19.0,it ITA,FW,30-129,90,0,0,0,0,1,0,1,0,2,0,0,0,1,0,0,,,Southampton
Dušan Tadić,11.0,rs SRB,AM,27-001,90,0,0,0,0,3,0,0,0,1,3,0,16,1,0,0,,,Southampton
Shane Long,7.0,ie IRL,AM,28-303,90,0,0,0,0,1,0,0,0,1,0,0,8,0,0,0,,,Southampton
Steven Davis,8.0,nir NIR,AM,30-324,71,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,,,Southampton
James Ward-Prowse,16.0,eng ENG,MF,21-020,19,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,,,Southampton
Jordy Clasie,4.0,nl NED,DM,24-147,63,0,0,0,0,2,0,0,0,0,0,0,1,1,1,0,,,Southampton
Sadio Mané,10.0,sn SEN,"FW,MF",23-225,27,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,,,Southampton
Victor Wanyama,12.0,ke KEN,DM,24-149,90,0,0,0,0,3,0,0,0,2,3,0,0,2,1,0,,,Southampton
Ryan Bertrand,21.0,eng ENG,LB,26-108,90,0,0,0,0,0,0,0,0,1,0,0,2,3,1,0,,,Southampton
Virgil van Dijk,17.0,nl NED,CB,24-136,90,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,Southampton
José Fonte,6.0,pt POR,CB,31-334,90,0,0,0,0,2,0,0,0,0,0,0,0,3,6,0,,,Southampton
Cédric Soares,2.0,pt POR,RB,24-082,84,0,0,0,0,2,0,0,0,0,1,0,8,2,1,0,,,Southampton
Juanmi,20.0,es ESP,"FW,MF",22-185,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Southampton
Maarten Stekelenburg,22.0,nl NED,GK,33-060,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Southampton
14 Players,,,,,990,0,0,0,0,15,1,2,0,8,8,0,40,15,12,0,,,Southampton
Jonathan Walters,19.0,ie IRL,FW,32-062,86,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,,,Stoke City
Mame Biram Diouf,18.0,sn SEN,"FW,MF",27-340,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Stoke City
Marko Arnautović,10.0,at AUT,AM,26-216,90,0,0,0,0,3,0,0,0,1,0,0,1,1,0,0,,,Stoke City
Xherdan Shaqiri,22.0,ch SUI,AM,24-042,64,0,0,0,0,4,1,0,0,3,0,0,2,0,1,0,,,Stoke City
Ibrahim Afellay,14.0,nl NED,"FW,MF",29-233,26,0,0,0,0,4,1,0,0,0,0,0,0,0,1,0,,,Stoke City
Bojan Krkić,27.0,es ESP,AM,25-085,70,1,0,0,0,2,2,0,0,0,1,0,2,2,1,0,,,Stoke City
Geoff Cameron,20.0,us USA,"DF,MF",30-133,20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,Stoke City
Charlie Adam,16.0,sct SCO,DM,29-346,90,0,0,0,0,2,0,0,0,2,4,0,1,1,2,0,,,Stoke City
Glenn Whelan,6.0,ie IRL,DM,31-312,90,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,,,Stoke City
Erik Pieters,3.0,nl NED,LB,27-106,90,0,1,0,0,0,0,0,0,1,0,0,3,3,2,0,,,Stoke City
Philipp Wollscheid,26.0,de GER,CB,26-260,90,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,,,Stoke City
Ryan Shawcross,17.0,eng ENG,CB,28-048,90,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,,,Stoke City
Glen Johnson,8.0,eng ENG,RB,31-090,90,0,0,0,0,0,0,0,0,1,1,0,1,1,6,0,,,Stoke City
Jack Butland,1.0,eng ENG,GK,22-256,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Stoke City
14 Players,,,,,990,1,1,0,0,16,4,0,0,8,7,2,10,13,20,0,,,Stoke City
