Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,
Marcus Rashford,19.0,eng ENG,FW,19-019,90,0,0,0,0,1,0,0,0,0,1,0,7,0,1,0,0,0,Manchester United
Anthony Martial,11.0,fr FRA,FW,20-350,62,0,0,0,0,3,3,0,0,1,0,0,3,2,0,0,0,0,Manchester United
Wayne Rooney,10.0,eng ENG,"FW,MF",31-026,28,0,0,0,0,0,0,1,0,1,0,1,3,0,2,0,0,0,Manchester United
Juan Mata,8.0,es ESP,FW,28-205,84,1,0,0,0,3,2,1,0,1,1,1,5,4,2,0,0,0,Manchester United
Morgan Schneiderlin,28.0,fr FRA,MF,27-011,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Manchester United
Paul Pogba,6.0,fr FRA,CM,23-249,90,0,0,0,0,1,0,0,0,3,4,1,2,0,1,0,0,0,Manchester United
Michael Carrick,16.0,eng ENG,CM,35-114,90,0,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,Manchester United
Ander Herrera,21.0,es ESP,CM,27-097,90,0,1,0,0,1,0,0,0,4,3,0,2,1,6,0,0,0,Manchester United
Matteo Darmian,36.0,it ITA,LB,26-353,63,0,0,0,0,0,0,1,0,3,0,0,1,1,0,0,0,0,Manchester United
Daley Blind,17.0,nl NED,"DF,MF",26-255,27,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Manchester United
Marcos Rojo,5.0,ar ARG,CB,26-244,90,0,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,Manchester United
Phil Jones,4.0,eng ENG,CB,24-272,90,0,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,Manchester United
Antonio Valencia,25.0,ec ECU,RB,31-107,90,0,0,0,0,0,0,0,0,1,0,0,6,3,2,0,0,0,Manchester United
David de Gea,1.0,es ESP,GK,26-012,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manchester United
14 Players,,,,,990,1,1,0,0,12,5,3,0,14,9,3,30,15,24,0,0,0,Manchester United
Alexis Sánchez,7.0,cl CHI,FW,27-336,90,0,0,0,0,2,0,1,0,2,2,0,3,1,1,0,0,0,Arsenal
Aaron Ramsey,8.0,wls WAL,AM,25-329,90,0,0,0,0,0,0,1,0,3,4,0,0,1,0,0,0,0,Arsenal
Theo Walcott,14.0,eng ENG,AM,27-248,90,0,0,0,0,0,0,0,0,1,2,0,0,2,1,0,0,0,Arsenal
Mesut Özil,11.0,de GER,AM,28-035,90,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,Arsenal
Mohamed Elneny,35.0,eg EGY,DM,24-131,72,0,0,0,0,1,0,0,0,2,0,0,2,2,0,0,0,0,Arsenal
Olivier Giroud,12.0,fr FRA,FW,30-050,18,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Arsenal
Francis Coquelin,34.0,fr FRA,DM,25-190,79,0,0,0,0,1,0,0,0,1,1,0,0,6,2,0,0,0,Arsenal
Granit Xhaka,29.0,ch SUI,MF,24-053,11,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,Arsenal
Nacho Monreal,18.0,es ESP,LB,30-267,90,0,0,0,0,0,0,0,0,0,2,0,2,0,5,0,0,0,Arsenal
Laurent Koscielny,6.0,fr FRA,CB,31-070,90,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Arsenal
Shkodran Mustafi,20.0,de GER,CB,24-216,90,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,Arsenal
Carl Jenkinson,25.0,eng ENG,RB,24-285,83,0,0,0,0,0,0,0,0,1,1,0,3,3,2,0,0,0,Arsenal
Alex Oxlade-Chamberlain,15.0,eng ENG,"FW,MF",23-096,7,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Arsenal
Petr Čech,33.0,cz CZE,GK,34-183,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Arsenal
14 Players,,,,,990,1,1,0,0,5,1,3,0,11,13,0,13,17,15,0,0,0,Arsenal
