Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,SCA,SCA,Passes,Passes,Passes,Passes,Carries,Carries,Take-Ons,Take-Ons,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,
Willian José,12.0,br BRA,FW,29-145,76,1,0,0,0,1,1,0,0,30,0,0,0,0.1,0.1,0.0,1,0,21,28,75.0,2,21,1,0,0,Wolverhampton Wanderers
Fábio Silva,17.0,pt POR,FW,18-272,14,0,0,0,0,2,1,0,0,6,0,0,0,0.1,0.1,0.4,2,0,2,2,100.0,1,5,0,1,0,Wolverhampton Wanderers
Daniel Podence,10.0,pt POR,AM,25-178,71,0,0,0,0,1,0,1,0,37,0,0,0,0.1,0.1,0.0,1,0,20,31,64.5,2,32,1,3,1,Wolverhampton Wanderers
Vitinha,20.0,pt POR,AM,21-063,19,0,0,0,0,0,0,0,0,10,0,0,0,0.0,0.0,0.1,2,0,9,9,100.0,1,7,0,1,0,Wolverhampton Wanderers
Adama Traoré,37.0,es ESP,AM,25-082,90,0,1,0,0,3,0,0,0,41,0,0,1,0.2,0.2,0.3,5,1,21,29,72.4,2,35,8,4,2,Wolverhampton Wanderers
João Moutinho,28.0,pt POR,CM,34-221,90,0,0,0,0,0,0,0,0,77,3,3,0,0.0,0.0,0.1,3,0,65,70,92.9,5,54,2,0,0,Wolverhampton Wanderers
Leander Dendoncker,32.0,be BEL,CM,26-002,90,0,0,0,0,0,0,0,0,72,2,3,1,0.0,0.0,0.0,1,1,56,62,90.3,6,50,2,1,1,Wolverhampton Wanderers
Rayan Aït-Nouri,3.0,dz ALG,WB,19-315,90,0,0,0,0,1,1,0,0,61,5,1,1,0.0,0.0,0.0,1,0,35,43,81.4,0,33,1,3,1,Wolverhampton Wanderers
Nélson Semedo,22.0,pt POR,WB,27-152,90,0,0,0,0,0,0,0,0,94,0,1,2,0.0,0.0,0.1,1,0,71,84,84.5,6,53,7,3,1,Wolverhampton Wanderers
Willy Boly,15.0,ci CIV,CB,30-073,90,0,0,0,0,1,0,0,0,62,2,1,2,0.2,0.2,0.0,0,0,44,52,84.6,3,36,1,0,0,Wolverhampton Wanderers
Conor Coady,16.0,eng ENG,CB,28-051,90,0,0,0,0,0,0,0,0,53,0,0,0,0.0,0.0,0.0,0,0,40,46,87.0,0,28,0,0,0,Wolverhampton Wanderers
Romain Saïss,27.0,ma MAR,CB,31-022,90,0,0,0,0,1,1,0,0,68,3,1,1,0.4,0.4,0.0,1,0,46,55,83.6,2,36,0,2,2,Wolverhampton Wanderers
Rui Patrício,11.0,pt POR,GK,33-061,90,0,0,0,0,0,0,0,0,18,0,0,0,0.0,0.0,0.0,0,0,13,16,81.3,0,8,0,0,0,Wolverhampton Wanderers
13 Players,,,,,990,1,1,0,0,10,4,1,0,629,15,10,8,1.1,1.1,1.0,18,2,443,527,84.1,30,398,23,18,8,Wolverhampton Wanderers
