Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,
Christian Benteke,17.0,be BEL,FW,26-091,90,0,0,0,0,2,1,1,0,5,2,0,0,0,0,0,0,0,Crystal Palace
Wilfried Zaha,11.0,ci CIV,AM,24-114,85,1,0,0,0,1,1,0,0,2,1,0,3,0,1,0,0,0,Crystal Palace
James McArthur,18.0,sct SCO,MF,29-148,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,Crystal Palace
Andros Townsend,10.0,eng ENG,AM,25-231,90,1,0,0,0,4,2,0,0,0,0,0,7,4,0,0,0,0,Crystal Palace
Jason Puncheon,42.0,eng ENG,AM,30-259,90,0,0,0,0,1,0,0,0,1,0,0,2,2,0,0,0,0,Crystal Palace
Luka Milivojević,28.0,rs SRB,DM,25-331,90,0,0,0,0,0,0,0,0,2,0,0,0,1,4,0,0,0,Crystal Palace
Yohan Cabaye,7.0,fr FRA,DM,31-049,73,0,1,0,0,1,0,0,0,0,2,0,5,0,2,0,0,0,Crystal Palace
Scott Dann,6.0,eng ENG,DF,30-018,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Crystal Palace
Patrick van Aanholt,3.0,nl NED,LB,26-187,61,0,0,0,0,1,0,0,0,0,0,0,4,1,1,0,0,0,Crystal Palace
Jeffrey Schlupp,31.0,gh GHA,"DF,FW",24-071,29,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,Crystal Palace
Mamadou Sakho,12.0,fr FRA,CB,27-019,90,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,Crystal Palace
James Tomkins,5.0,eng ENG,CB,27-340,90,0,0,0,0,0,0,0,0,2,1,0,0,1,2,0,0,0,Crystal Palace
Joel Ward,2.0,eng ENG,RB,27-126,90,0,0,0,0,0,0,0,0,0,2,0,5,2,6,0,0,0,Crystal Palace
Wayne Hennessey,13.0,wls WAL,GK,30-039,90,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Crystal Palace
14 Players,,,,,990,2,1,0,0,10,4,1,0,12,9,0,26,14,20,0,0,0,Crystal Palace
