Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,
Troy Deeney,9.0,eng ENG,FW,27-047,90,0,0,0,0,4,1,0,0,1,1,0,4,0,0,0,,,Watford
José Manuel Jurado,7.0,es ESP,AM,29-047,83,0,0,0,0,3,0,0,0,0,2,0,8,0,1,0,,,Watford
Steven Berghuis,20.0,nl NED,"FW,MF",23-239,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,Watford
Miguel Layún,19.0,mx MEX,LB,27-051,54,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,,,Watford
Almen Abdi,22.0,ch SUI,MF,28-298,36,0,0,0,0,1,1,0,0,0,0,0,1,2,0,0,,,Watford
Odion Ighalo,24.0,ng NGA,AM,26-060,90,0,0,0,0,6,2,0,0,2,3,0,0,1,0,0,,,Watford
Valon Behrami,11.0,ch SUI,DM,30-118,90,0,0,0,0,0,0,0,0,3,1,0,0,2,6,0,,,Watford
Étienne Capoue,29.0,fr FRA,DM,27-035,90,0,0,0,0,1,0,0,0,3,2,0,1,2,2,0,,,Watford
Ikechi Anya,21.0,sct SCO,AM,27-224,90,0,0,0,0,0,0,0,0,0,1,0,4,1,4,0,,,Watford
Craig Cathcart,15.0,nir NIR,CB,26-190,90,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,,Watford
Sebastian Prödl,5.0,at AUT,CB,28-055,90,0,0,0,0,0,0,0,0,2,0,0,1,0,4,0,,,Watford
Allan Nyom,2.0,cm CMR,RB,27-097,90,0,0,0,0,1,1,1,0,1,0,0,9,1,1,0,,,Watford
Heurelho Gomes,1.0,br BRA,GK,34-181,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Watford
13 Players,,,,,990,0,0,0,0,16,5,1,0,13,10,0,33,9,20,0,,,Watford
Saido Berahino,18.0,bi BDI,LM,22-011,89,0,0,0,0,2,0,0,0,0,2,0,1,1,0,0,,,West Bromwich Albion
Callum McManaman,19.0,eng ENG,"FW,MF",24-112,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,,,West Bromwich Albion
Rickie Lambert,17.0,eng ENG,FW,33-180,68,0,0,0,0,2,0,1,0,1,1,0,0,0,0,0,,,West Bromwich Albion
James McClean,14.0,ie IRL,"DF,FW",26-115,22,0,0,0,0,0,0,0,0,1,3,0,2,2,0,0,,,West Bromwich Albion
Craig Gardner,8.0,eng ENG,RM,28-263,61,0,0,0,0,0,0,0,0,1,1,0,5,0,1,0,,,West Bromwich Albion
Salomón Rondón,9.0,ve VEN,FW,25-333,29,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,,,West Bromwich Albion
Claudio Yacob,5.0,ar ARG,CM,28-028,90,0,0,0,0,0,0,0,0,1,2,0,0,3,3,0,,,West Bromwich Albion
Darren Fletcher,24.0,sct SCO,CM,31-195,90,0,0,0,0,0,0,0,0,1,0,0,1,1,3,0,,,West Bromwich Albion
James Morrison,7.0,sct SCO,CM,29-082,90,0,0,0,0,0,0,0,0,1,0,0,0,5,3,0,,,West Bromwich Albion
Chris Brunt,11.0,nir NIR,LB,30-244,90,0,0,0,0,1,0,0,0,0,0,0,2,3,3,0,,,West Bromwich Albion
Jonas Olsson,3.0,se SWE,CB,32-158,90,0,0,0,0,0,0,1,0,2,1,0,0,1,0,0,,,West Bromwich Albion
Gareth McAuley,23.0,nir NIR,CB,35-253,90,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,,,West Bromwich Albion
Craig Dawson,25.0,eng ENG,RB,25-101,90,0,0,0,0,0,0,0,0,1,1,0,2,1,5,0,,,West Bromwich Albion
Boaz Myhill,13.0,wls WAL,GK,32-279,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,West Bromwich Albion
14 Players,,,,,990,0,0,0,0,6,0,2,0,10,11,0,16,20,20,0,,,West Bromwich Albion
