Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,
Sam Vokes,9.0,wls WAL,FW,27-015,90,1,1,0,0,6,3,0,0,0,1,2,0,0,0,0,0,0,Burnley
Jeff Hendrick,13.0,ie IRL,AM,24-279,85,0,0,0,0,2,1,0,0,2,2,0,0,0,1,0,0,0,Burnley
Ashley Barnes,10.0,eng ENG,"FW,MF",27-006,5,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Burnley
Scott Arfield,37.0,ca CAN,DM,28-004,64,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,Burnley
George Boyd,21.0,sct SCO,"FW,MF",31-034,26,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Burnley
Steven Defour,16.0,be BEL,DM,28-204,73,0,0,0,0,0,0,0,0,1,2,0,3,1,1,0,0,0,Burnley
James Tarkowski,26.0,eng ENG,DF,23-352,17,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,Burnley
Dean Marney,8.0,eng ENG,DM,32-279,90,0,0,0,0,1,0,1,0,1,2,0,0,3,2,0,0,0,Burnley
Jóhann Berg Guðmundsson,25.0,is ISL,DM,26-009,90,1,1,0,0,3,1,0,0,1,0,0,8,1,0,0,0,0,Burnley
Jon Flanagan,4.0,eng ENG,LB,23-309,90,0,0,0,0,0,0,0,0,2,1,0,1,4,1,0,0,0,Burnley
Ben Mee,6.0,eng ENG,CB,27-045,90,0,0,0,0,0,0,0,0,0,2,0,0,2,1,0,0,0,Burnley
Michael Keane,5.0,eng ENG,CB,23-299,90,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,Burnley
Matthew Lowton,2.0,eng ENG,RB,27-149,90,0,0,0,0,1,1,0,0,1,1,0,4,5,1,0,0,1,Burnley
Tom Heaton,1.0,eng ENG,GK,30-204,90,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Burnley
14 Players,,,,,990,3,2,0,0,14,7,1,0,11,12,3,16,19,9,0,0,1,Burnley
Christian Benteke,17.0,be BEL,FW,25-338,90,1,0,1,1,4,2,0,0,1,1,2,0,0,0,0,0,0,Crystal Palace
Wilfried Zaha,11.0,ci CIV,AM,23-361,90,0,1,0,0,1,1,0,0,1,3,0,6,1,1,0,0,0,Crystal Palace
Andros Townsend,10.0,eng ENG,AM,25-112,90,0,0,0,0,4,0,0,0,0,0,1,12,2,0,0,0,0,Crystal Palace
Jason Puncheon,42.0,eng ENG,AM,30-140,58,0,0,0,0,1,1,0,0,0,2,0,6,0,0,0,0,0,Crystal Palace
Connor Wickham,21.0,eng ENG,"FW,MF",23-219,32,1,0,0,0,1,1,0,0,2,0,0,1,0,1,0,0,0,Crystal Palace
Yohan Cabaye,7.0,fr FRA,DM,30-296,90,0,0,0,0,2,0,0,0,1,2,0,9,0,6,0,0,0,Crystal Palace
James McArthur,18.0,sct SCO,DM,29-029,87,0,0,0,0,2,0,1,0,3,0,0,0,0,1,0,0,0,Crystal Palace
Joe Ledley,16.0,wls WAL,MF,29-287,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crystal Palace
Joel Ward,2.0,eng ENG,LB,27-007,90,0,0,0,0,1,0,0,0,0,1,0,3,1,1,0,0,0,Crystal Palace
Damien Delaney,27.0,ie IRL,CB,35-108,90,0,0,0,0,0,0,1,0,1,0,0,1,0,2,0,0,0,Crystal Palace
Scott Dann,6.0,eng ENG,CB,29-265,90,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Crystal Palace
Martin Kelly,34.0,eng ENG,RB,26-192,58,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,Crystal Palace
Zeki Fryers,19.0,eng ENG,DF,24-057,32,0,0,0,0,0,0,0,0,2,0,0,2,1,0,0,0,0,Crystal Palace
Steve Mandanda,30.0,fr FRA,GK,31-222,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crystal Palace
14 Players,,,,,990,2,1,1,1,16,5,2,0,12,10,3,42,5,13,0,0,0,Crystal Palace
