Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,
Sergio Agüero,10.0,ar ARG,FW,27-277,90,2,0,0,1,8,4,0,0,0,3,1,1,1,0,0,,,Manchester City
Wilfried Bony,14.0,ci CIV,FW,27-086,61,0,0,0,0,5,1,0,0,3,0,0,0,1,0,0,,,Manchester City
Raheem Sterling,7.0,eng ENG,"FW,MF",21-088,29,1,0,0,0,2,2,0,0,2,2,0,1,1,0,0,,,Manchester City
David Silva,21.0,es ESP,LM,30-057,69,0,2,0,0,0,0,0,0,0,1,0,4,2,1,0,,,Manchester City
Kelechi Iheanacho,72.0,ng NGA,"FW,MF",19-154,21,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,,,Manchester City
Fernandinho,25.0,br BRA,CM,30-306,90,0,0,0,0,1,0,0,0,2,1,0,0,1,2,0,,,Manchester City
Yaya Touré,42.0,ci CIV,CM,32-297,79,1,0,0,0,2,1,0,0,0,0,0,1,1,0,0,,,Manchester City
Manu García,76.0,es ESP,"FW,MF",18-063,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,Manchester City
Jesús Navas,15.0,es ESP,RM,30-105,90,0,1,0,0,1,0,0,0,0,1,1,9,1,0,0,,,Manchester City
Gaël Clichy,22.0,fr FRA,LB,30-223,90,0,0,0,0,0,0,0,0,1,0,0,7,1,6,0,,,Manchester City
Nicolás Otamendi,30.0,ar ARG,CB,28-022,90,0,0,0,0,1,1,0,0,0,0,0,0,2,8,0,,,Manchester City
Vincent Kompany,4.0,be BEL,CB,29-330,90,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,,,Manchester City
Bacary Sagna,3.0,fr FRA,RB,33-020,90,0,0,0,0,1,0,0,0,0,1,0,3,0,2,0,,,Manchester City
Joe Hart,1.0,eng ENG,GK,28-321,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Manchester City
14 Players,,,,,990,4,3,0,1,22,9,0,0,10,10,2,26,13,22,0,,,Manchester City
