Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,
Son Heung-min,7.0,kr KOR,FW,24-254,74,0,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,Tottenham Hotspur
Harry Winks,29.0,eng ENG,MF,21-045,16,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,Tottenham Hotspur
Dele Alli,20.0,eng ENG,AM,20-342,90,1,0,1,1,2,2,0,0,1,4,1,1,0,2,0,1,0,Tottenham Hotspur
Christian Eriksen,23.0,dk DEN,AM,25-033,85,1,0,0,0,4,1,0,0,1,0,0,6,2,0,0,0,0,Tottenham Hotspur
Vincent Janssen,9.0,nl NED,FW,22-277,5,0,0,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,Tottenham Hotspur
Mousa Dembélé,19.0,be BEL,DM,29-246,90,0,1,0,0,1,0,0,0,2,0,0,0,2,2,0,0,0,Tottenham Hotspur
Victor Wanyama,12.0,ke KEN,DM,25-267,90,0,0,0,0,0,0,1,0,2,1,0,0,3,1,0,0,0,Tottenham Hotspur
Ben Davies,33.0,wls WAL,DM,23-329,90,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,Tottenham Hotspur
Kyle Walker,2.0,eng ENG,DM,26-295,77,0,0,0,0,0,0,1,0,4,1,0,0,0,2,0,0,0,Tottenham Hotspur
Kieran Trippier,16.0,eng ENG,"DF,MF",26-181,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tottenham Hotspur
Jan Vertonghen,5.0,be BEL,CB,29-329,90,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,0,Tottenham Hotspur
Toby Alderweireld,4.0,be BEL,CB,28-017,90,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,Tottenham Hotspur
Eric Dier,15.0,eng ENG,CB,23-063,90,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,Tottenham Hotspur
Hugo Lloris,1.0,fr FRA,GK,30-083,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tottenham Hotspur
14 Players,,,,,990,2,1,1,1,12,6,3,0,13,13,2,10,9,12,0,1,0,Tottenham Hotspur
Manolo Gabbiadini,20.0,it ITA,FW,25-113,32,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,Southampton
Shane Long,7.0,ie IRL,FW,30-056,58,0,0,0,0,1,1,0,0,1,1,5,0,1,0,0,0,0,Southampton
Nathan Redmond,22.0,eng ENG,AM,23-013,79,0,0,0,0,0,0,1,0,2,4,0,0,2,0,0,0,0,Southampton
Jay Rodriguez,9.0,eng ENG,"FW,MF",27-233,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Southampton
James Ward-Prowse,16.0,eng ENG,AM,22-138,90,1,0,0,0,1,1,0,0,0,0,0,5,1,0,0,0,0,Southampton
Dušan Tadić,11.0,rs SRB,AM,28-119,68,0,0,0,0,1,0,0,0,0,2,0,2,0,0,0,0,0,Southampton
Sofiane Boufal,19.0,ma MAR,"FW,MF",23-183,22,0,0,0,0,1,0,1,0,2,0,0,0,1,0,0,0,0,Southampton
Oriol Romeu,14.0,es ESP,DM,25-176,90,0,0,0,0,1,0,1,0,2,0,0,0,5,2,0,0,0,Southampton
Steven Davis,8.0,nir NIR,DM,32-077,90,0,0,0,0,0,0,0,0,2,1,0,2,1,1,0,0,1,Southampton
Ryan Bertrand,21.0,eng ENG,LB,27-226,90,0,1,0,0,0,0,0,0,1,2,0,1,0,2,0,0,0,Southampton
Maya Yoshida,3.0,jp JPN,CB,28-207,90,0,0,0,0,0,0,0,0,0,2,0,1,0,3,0,0,0,Southampton
Jack Stephens,24.0,eng ENG,CB,23-051,90,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,Southampton
Cédric Soares,2.0,pt POR,RB,25-200,90,0,0,0,0,1,1,0,0,1,0,0,2,2,3,0,0,0,Southampton
Fraser Forster,1.0,eng ENG,GK,29-002,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Southampton
14 Players,,,,,990,1,1,0,0,8,3,3,0,13,12,7,13,14,12,0,0,1,Southampton
