Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,SCA,SCA,Passes,Passes,Passes,Passes,Carries,Carries,Take-Ons,Take-Ons,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,
Raúl Jiménez,9.0,mx MEX,FW,27-147,89,0,1,0,0,4,2,0,0,44,1,0,0,0.3,0.3,0.4,5,1,23,30,76.7,3,29,3,3,1,Wolverhampton Wanderers
Léo Bonatini,33.0,br BRA,FW,24-185,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,Wolverhampton Wanderers
Diogo Jota,18.0,pt POR,AM,21-299,76,0,0,0,0,0,0,1,0,35,0,1,0,0.0,0.0,0.0,4,0,21,27,77.8,5,24,3,2,1,Wolverhampton Wanderers
Ivan Cavaleiro,7.0,pt POR,AM,24-346,14,1,0,0,0,1,1,0,0,12,0,0,0,0.3,0.3,0.0,0,0,9,11,81.8,1,9,0,1,1,Wolverhampton Wanderers
Hélder Costa,10.0,ao ANG,AM,24-260,52,0,0,0,0,0,0,0,0,20,2,0,0,0.0,0.0,0.0,2,0,11,13,84.6,1,14,1,4,1,Wolverhampton Wanderers
Adama Traoré,37.0,es ESP,AM,22-247,38,0,0,0,0,0,0,1,0,24,0,1,0,0.0,0.0,0.0,0,0,10,14,71.4,4,21,4,6,3,Wolverhampton Wanderers
Rúben Neves,8.0,pt POR,CM,21-200,90,0,0,0,0,2,0,0,0,72,2,0,5,0.1,0.1,0.1,4,0,53,61,86.9,6,41,0,3,1,Wolverhampton Wanderers
João Moutinho,28.0,pt POR,CM,32-021,90,0,0,0,0,2,0,0,0,80,5,2,4,0.1,0.1,0.1,4,0,54,65,83.1,6,40,0,0,0,Wolverhampton Wanderers
Jonny Castro,19.0,es ESP,WB,24-210,90,1,0,0,0,2,2,1,0,60,2,2,3,0.7,0.7,0.0,1,1,35,43,81.4,4,28,2,2,1,Wolverhampton Wanderers
Matt Doherty,2.0,ie IRL,WB,26-256,90,0,1,0,0,2,0,0,0,69,3,1,3,0.1,0.1,0.8,4,1,47,58,81.0,6,30,5,1,1,Wolverhampton Wanderers
Willy Boly,15.0,ci CIV,CB,27-238,90,0,0,0,0,0,0,0,0,53,0,3,1,0.0,0.0,0.0,0,0,37,46,80.4,4,33,2,0,0,Wolverhampton Wanderers
Conor Coady,16.0,eng ENG,CB,25-216,90,0,0,0,0,0,0,0,0,62,1,1,2,0.0,0.0,0.0,0,0,45,51,88.2,0,41,0,0,0,Wolverhampton Wanderers
Ryan Bennett,5.0,eng ENG,CB,28-207,90,0,0,0,0,1,1,0,0,39,3,0,1,0.0,0.0,0.0,0,0,22,28,78.6,1,20,0,0,0,Wolverhampton Wanderers
Rui Patrício,11.0,pt POR,GK,30-226,90,0,0,0,0,0,0,0,0,23,0,0,0,0.0,0.0,0.0,0,0,16,22,72.7,0,17,0,0,0,Wolverhampton Wanderers
14 Players,,,,,990,2,2,0,0,14,6,3,0,593,19,11,19,1.6,1.6,1.5,24,3,383,469,81.7,41,347,20,22,10,Wolverhampton Wanderers
