Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,
Roberto Firmino,11.0,br BRA,FW,24-358,90,0,0,0,0,4,1,0,0,0,0,0,2,2,0,0,0,0,Liverpool
Philippe Coutinho,10.0,br BRA,FW,24-104,73,1,1,0,0,6,3,0,0,1,2,0,1,1,2,0,0,0,Liverpool
Marko Grujić,16.0,rs SRB,MF,20-164,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Liverpool
Sadio Mané,19.0,sn SEN,FW,24-167,90,1,0,0,0,6,2,0,0,1,2,0,1,0,0,0,0,0,Liverpool
Georginio Wijnaldum,5.0,nl NED,CM,25-318,90,0,0,0,0,3,3,0,0,0,0,0,0,1,0,0,0,0,Liverpool
Jordan Henderson,14.0,eng ENG,CM,26-099,73,0,0,0,0,3,0,0,0,0,1,0,4,3,3,0,0,0,Liverpool
Emre Can,23.0,de GER,"DF,MF",22-256,17,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,Liverpool
Adam Lallana,20.0,eng ENG,CM,28-137,68,1,2,0,0,3,1,0,0,0,0,0,2,2,0,0,0,0,Liverpool
Daniel Sturridge,15.0,eng ENG,"FW,MF",27-023,22,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,Liverpool
James Milner,7.0,eng ENG,LB,30-264,90,2,0,2,2,2,2,1,0,1,0,0,10,2,0,0,0,0,Liverpool
Ragnar Klavan,17.0,ee EST,CB,30-330,90,0,0,0,0,0,0,0,0,1,1,0,1,0,2,0,0,0,Liverpool
Joël Matip,32.0,cm CMR,CB,25-047,90,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,Liverpool
Nathaniel Clyne,2.0,eng ENG,RB,25-172,90,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,Liverpool
Loris Karius,1.0,de GER,GK,23-094,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Liverpool
14 Players,,,,,990,5,3,2,2,32,12,1,0,9,7,0,21,14,8,0,1,0,Liverpool
Abel Hernández,9.0,uy URU,FW,26-047,90,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,Hull City
Adama Diomande,20.0,no NOR,LM,26-223,32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Hull City
David Meyler,7.0,ie IRL,MF,27-118,58,1,0,0,0,1,1,0,0,0,2,0,1,2,0,0,0,0,Hull City
Robert Snodgrass,10.0,sct SCO,RM,29-017,90,0,0,0,0,1,0,0,0,0,3,0,3,0,1,0,0,0,Hull City
Ryan Mason,25.0,eng ENG,CM,25-103,72,0,0,0,0,0,0,1,0,2,0,0,0,1,1,0,0,0,Hull City
Markus Henriksen,22.0,no NOR,"DF,MF",24-061,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hull City
Sam Clucas,11.0,eng ENG,CM,25-365,90,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,Hull City
Tom Huddlestone,8.0,eng ENG,CM,29-271,45,0,0,0,0,0,0,1,0,1,0,0,0,1,2,0,0,0,Hull City
Harry Maguire,5.0,eng ENG,DF,23-203,45,0,1,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,Hull City
Andrew Robertson,3.0,sct SCO,LB,22-197,90,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,1,Hull City
Curtis Davies,6.0,sl SLE,CB,31-193,90,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,Hull City
Jake Livermore,14.0,eng ENG,CB,26-315,90,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,Hull City
Ahmed Elmohamady,27.0,eg EGY,RB,29-015,28,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,Hull City
David Marshall,23.0,sct SCO,GK,31-203,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hull City
14 Players,,,,,928,1,1,0,0,2,1,2,1,8,8,1,5,14,11,0,0,2,Hull City
