Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,
Álvaro Negredo,10.0,es ESP,FW,31-245,79,0,0,0,0,2,1,0,0,0,1,1,0,1,1,0,0,0,Middlesbrough
Rudy Gestede,29.0,bj BEN,FW,28-194,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Middlesbrough
Stewart Downing,19.0,eng ENG,LM,32-274,90,0,0,0,0,0,0,0,0,2,0,1,4,0,0,0,0,0,Middlesbrough
Adam Clayton,8.0,eng ENG,CM,28-098,90,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,Middlesbrough
Marten de Roon,14.0,nl NED,CM,26-024,37,0,0,0,0,1,1,0,0,1,0,0,0,0,3,0,0,0,Middlesbrough
Fábio,2.0,br BRA,DF,26-287,53,0,0,0,0,0,0,0,0,2,0,0,4,1,0,0,0,0,Middlesbrough
Gastón Ramírez,21.0,uy URU,RM,26-141,19,0,0,0,0,0,0,2,1,2,0,0,1,2,0,0,0,0,Middlesbrough
George Friend,3.0,eng ENG,LB,29-187,90,0,0,0,0,0,0,1,0,4,0,0,1,1,1,0,0,0,Middlesbrough
Ben Gibson,6.0,eng ENG,CB,24-097,90,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,Middlesbrough
Daniel Ayala,4.0,es ESP,CB,26-166,90,0,0,0,0,1,0,1,0,2,0,0,0,1,4,0,0,0,Middlesbrough
Calum Chambers,25.0,eng ENG,CB,22-092,90,0,0,0,0,1,0,0,0,0,0,0,0,3,3,0,0,0,Middlesbrough
Antonio Barragán,17.0,es ESP,RB,29-314,22,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,Middlesbrough
Adam Forshaw,34.0,eng ENG,MF,25-196,68,0,0,0,0,0,0,0,0,1,2,0,1,1,0,0,0,0,Middlesbrough
Brad Guzan,12.0,us USA,GK,32-225,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Middlesbrough
14 Players,,,,,919,0,0,0,0,5,2,4,1,14,4,2,11,16,14,0,0,0,Middlesbrough
