Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,
Joshua King,17.0,no NOR,FW,24-078,45,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,,Bournemouth
Marc Pugh,7.0,eng ENG,"FW,MF",29-000,45,0,0,0,0,0,0,0,0,0,1,1,2,1,1,0,,,Bournemouth
Lewis Grabban,28.0,eng ENG,FW,28-081,90,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,,,Bournemouth
Max Gradel,10.0,ci CIV,LM,28-124,83,0,0,0,0,0,0,0,0,3,3,0,4,1,0,0,,,Bournemouth
Dan Gosling,4.0,eng ENG,"DF,MF",26-061,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,Bournemouth
Andrew Surman,6.0,eng ENG,CM,29-226,90,0,0,0,0,2,0,0,0,1,1,0,0,1,3,0,,,Bournemouth
Eunan O'Kane,32.0,ie IRL,CM,25-267,90,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,,,Bournemouth
Matt Ritchie,30.0,sct SCO,RM,26-205,90,0,0,0,0,3,1,0,0,2,2,0,3,1,3,0,,,Bournemouth
Charlie Daniels,11.0,eng ENG,LB,29-208,90,0,0,0,0,1,1,0,0,0,0,0,4,1,1,0,,,Bournemouth
Steve Cook,3.0,eng ENG,CB,24-349,90,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,,,Bournemouth
Simon Francis,2.0,eng ENG,CB,31-046,90,0,0,0,0,0,0,0,0,0,0,0,3,4,2,0,,,Bournemouth
Adam Smith,15.0,eng ENG,RB,24-339,67,0,0,0,0,0,0,0,0,1,1,0,1,0,2,0,,,Bournemouth
Tommy Elphick,5.0,eng ENG,DF,28-208,23,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,Bournemouth
Artur Boruc,1.0,pl POL,GK,36-042,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Bournemouth
14 Players,,,,,990,0,0,0,0,11,2,0,0,9,8,2,17,12,16,0,,,Bournemouth
