Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,
Jay Rodriguez,9.0,eng ENG,FW,27-177,79,1,0,0,0,3,2,0,0,1,0,1,1,0,0,0,0,0,Southampton
Shane Long,7.0,ie IRL,FW,30-000,11,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,1,0,Southampton
Dušan Tadić,11.0,rs SRB,FW,28-063,90,1,0,1,1,1,1,0,0,0,1,1,9,1,1,0,0,0,Southampton
Nathan Redmond,22.0,eng ENG,FW,22-322,90,0,0,0,0,4,2,0,0,1,0,0,2,2,0,0,0,0,Southampton
James Ward-Prowse,16.0,eng ENG,CM,22-082,90,1,0,0,0,2,1,0,0,0,3,0,10,0,1,0,0,0,Southampton
Oriol Romeu,14.0,es ESP,CM,25-120,90,0,0,0,0,1,1,0,0,3,0,0,0,1,4,0,0,0,Southampton
Pierre Højbjerg,23.0,dk DEN,CM,21-170,72,0,0,0,0,5,0,0,0,1,2,0,2,1,4,0,0,0,Southampton
Jordy Clasie,4.0,nl NED,MF,25-209,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Southampton
Ryan Bertrand,21.0,eng ENG,LB,27-170,90,0,0,0,0,0,0,0,0,0,1,0,4,1,0,0,0,0,Southampton
Virgil van Dijk,17.0,nl NED,CB,25-198,55,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,Southampton
Jack Stephens,24.0,eng ENG,DF,22-361,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Southampton
Maya Yoshida,3.0,jp JPN,CB,28-151,90,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,Southampton
Cédric Soares,2.0,pt POR,RB,25-144,90,0,1,0,0,3,0,0,0,2,0,0,5,4,3,0,0,0,Southampton
Fraser Forster,1.0,eng ENG,GK,28-311,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Southampton
14 Players,,,,,990,3,1,1,1,20,7,0,0,8,10,3,34,10,17,0,1,0,Southampton
