Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,SCA,SCA,Passes,Passes,Passes,Passes,Carries,Carries,Take-Ons,Take-Ons,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,
Mame Biram Diouf,18.0,sn SEN,FW,30-077,22,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,1,0,0,2,0.0,0,1,0,0,0,Stoke City
Erik Pieters,3.0,nl NED,LB,29-208,68,0,0,0,0,0,0,0,0,36,3,1,1,0.0,0.0,0.0,1,0,16,25,64.0,0,9,0,0,0,Stoke City
Eric Maxim Choupo-Moting,10.0,cm CMR,"LM,FW",28-345,63,0,0,0,0,3,1,0,0,29,2,1,1,0.2,0.2,0.0,2,0,9,15,60.0,2,15,4,5,3,Stoke City
Jesé,11.0,es ESP,LM,25-005,27,0,0,0,0,1,0,0,0,11,0,0,0,0.1,0.1,0.0,3,0,6,8,75.0,1,6,1,2,1,Stoke City
Badou Ndiaye,27.0,sn SEN,CM,27-127,90,0,0,0,0,4,2,0,0,32,2,0,3,0.4,0.4,0.1,3,0,15,18,83.3,2,15,1,1,0,Stoke City
Joe Allen,4.0,wls WAL,CM,27-354,90,0,0,0,0,0,0,0,0,50,0,2,3,0.0,0.0,0.0,2,0,30,36,83.3,2,19,3,3,2,Stoke City
Xherdan Shaqiri,22.0,ch SUI,RM,26-144,90,0,0,0,0,0,0,0,0,34,0,1,0,0.0,0.0,0.5,5,0,21,29,72.4,7,27,3,5,1,Stoke City
Geoff Cameron,20.0,us USA,DM,32-235,90,0,0,0,0,0,0,1,0,33,2,5,2,0.0,0.0,0.0,1,0,14,19,73.7,3,10,0,1,0,Stoke City
Kostas Stafylidis,21.0,gr GRE,"LB,LM",24-091,45,0,0,0,0,2,0,0,0,22,1,1,0,0.1,0.1,0.0,3,0,10,14,71.4,0,6,0,1,1,Stoke City
Peter Crouch,25.0,eng ENG,FW,37-032,45,0,0,0,0,2,0,0,0,23,0,0,0,0.1,0.1,0.1,1,0,11,18,61.1,2,5,1,0,0,Stoke City
Bruno Martins Indi,15.0,nl NED,CB,26-023,90,0,0,0,0,0,0,0,0,25,0,0,3,0.0,0.0,0.0,0,0,7,11,63.6,0,6,0,0,0,Stoke City
Kurt Zouma,6.0,fr FRA,CB,23-127,90,0,0,0,0,0,0,0,0,43,1,3,3,0.0,0.0,0.0,0,0,16,20,80.0,1,14,0,0,0,Stoke City
Moritz Bauer,2.0,at AUT,RB,26-037,90,0,0,0,0,0,0,0,0,36,2,1,1,0.0,0.0,0.0,0,0,15,28,53.6,0,10,0,0,0,Stoke City
Jack Butland,1.0,eng ENG,GK,24-358,90,0,0,0,0,0,0,0,0,37,0,0,0,0.0,0.0,0.0,1,0,10,33,30.3,0,13,0,0,0,Stoke City
14 Players,,,,,990,0,0,0,0,12,3,1,0,413,13,15,17,0.8,0.8,0.7,23,0,180,276,65.2,20,156,13,18,8,Stoke City
