Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,SCA,SCA,Passes,Passes,Passes,Passes,Carries,Carries,Take-Ons,Take-Ons,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,
Salomón Rondón,9.0,ve VEN,FW,28-231,73,0,0,0,0,0,0,0,0,30,0,1,1,0.0,0.0,0.0,1,0,6,16,37.5,0,17,0,1,1,West Bromwich Albion
Daniel Sturridge,15.0,eng ENG,FW,28-246,17,0,0,0,0,0,0,0,0,7,0,0,0,0.0,0.0,0.2,0,0,0,3,0.0,0,4,0,1,0,West Bromwich Albion
Jay Rodriguez,19.0,eng ENG,FW,28-280,78,0,0,0,0,0,0,0,0,22,1,0,2,0.0,0.0,0.0,0,0,8,14,57.1,0,6,0,3,1,West Bromwich Albion
Nacer Chadli,22.0,be BEL,FW,28-276,12,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,1,2,50.0,0,2,1,1,1,West Bromwich Albion
James McClean,14.0,ie IRL,LM,29-013,86,0,0,0,0,0,0,1,0,26,2,2,2,0.0,0.0,0.1,1,0,5,10,50.0,0,10,1,1,0,West Bromwich Albion
Grzegorz Krychowiak,20.0,pl POL,LM,28-096,4,0,0,0,0,1,0,0,0,4,1,1,0,0.2,0.2,0.0,0,0,1,1,100.0,0,1,0,0,0,West Bromwich Albion
Chris Brunt,11.0,nir NIR,CM,33-142,90,0,0,0,0,3,0,1,0,47,1,2,0,0.8,0.8,0.0,3,1,26,38,68.4,1,17,0,0,0,West Bromwich Albion
Jake Livermore,8.0,eng ENG,CM,28-172,90,1,0,0,0,1,1,0,0,33,1,0,1,1.0,1.0,0.0,1,0,14,22,63.6,1,14,0,1,0,West Bromwich Albion
Matt Phillips,10.0,sct SCO,RM,27-053,90,0,0,0,0,0,0,0,0,22,1,0,1,0.0,0.0,0.3,4,0,7,14,50.0,0,6,1,1,1,West Bromwich Albion
Kieran Gibbs,3.0,eng ENG,LB,28-221,90,0,0,0,0,0,0,0,0,29,1,0,2,0.0,0.0,0.0,1,0,13,21,61.9,1,10,0,1,1,West Bromwich Albion
Ahmed Hegazi,26.0,eg EGY,CB,27-100,90,0,0,0,0,2,0,1,0,41,2,1,3,0.3,0.3,0.0,1,0,12,22,54.5,0,7,0,1,1,West Bromwich Albion
Craig Dawson,25.0,eng ENG,CB,27-364,90,0,0,0,0,2,0,0,0,46,2,0,1,0.2,0.2,0.2,2,0,17,23,73.9,1,13,0,0,0,West Bromwich Albion
Allan Nyom,2.0,cm CMR,RB,29-360,90,0,0,0,0,0,0,1,0,38,4,1,1,0.0,0.0,0.0,0,0,17,25,68.0,4,21,2,0,0,West Bromwich Albion
Ben Foster,1.0,eng ENG,GK,35-032,90,0,0,0,0,0,0,0,0,29,0,0,0,0.0,0.0,0.0,1,0,9,26,34.6,0,11,0,0,0,West Bromwich Albion
14 Players,,,,,990,1,0,0,0,9,1,4,0,377,16,8,14,2.5,2.5,0.7,15,1,136,237,57.4,8,139,5,11,6,West Bromwich Albion
