Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,SCA,SCA,Passes,Passes,Passes,Passes,Carries,Carries,Take-Ons,Take-Ons,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,
Álvaro Morata,9.0,es ESP,FW,24-321,90,1,0,0,0,5,2,0,0,31,1,0,0,0.4,0.4,0.1,2,0,16,22,72.7,2,14,4,0,0,Leicester City
Cesc Fàbregas,4.0,es ESP,AM,30-128,77,0,0,0,0,1,0,0,0,59,2,0,0,0.1,0.1,0.0,3,0,36,53,67.9,8,30,1,0,0,Leicester City
Eden Hazard,10.0,be BEL,AM,26-245,13,0,0,0,0,0,0,0,0,19,0,0,0,0.0,0.0,0.1,3,0,13,16,81.3,3,11,1,2,1,Leicester City
Pedro,11.0,es ESP,AM,30-043,62,0,0,0,0,1,0,0,0,34,0,0,0,0.0,0.0,0.1,3,0,18,24,75.0,0,18,3,5,2,Leicester City
Willian,22.0,br BRA,AM,29-031,28,0,0,0,0,2,1,0,0,17,1,0,0,0.1,0.1,0.0,2,0,10,12,83.3,3,9,3,2,1,Leicester City
Tiemoué Bakayoko,14.0,fr FRA,CM,23-023,90,0,0,0,0,0,0,0,0,74,4,3,0,0.0,0.0,0.0,5,2,51,64,79.7,7,38,4,5,5,Leicester City
N'Golo Kanté,7.0,fr FRA,CM,26-164,90,1,0,0,0,1,1,0,0,78,2,4,2,0.0,0.0,0.1,3,0,53,62,85.5,10,37,1,1,1,Leicester City
Marcos Alonso,3.0,es ESP,WB,26-255,90,0,0,0,0,2,0,0,0,78,2,1,0,0.0,0.0,0.1,2,0,48,62,77.4,5,35,4,1,1,Leicester City
Victor Moses,15.0,ng NGA,WB,26-271,73,0,0,0,0,1,1,0,0,36,2,0,3,0.0,0.0,0.0,0,0,22,27,81.5,4,14,6,1,0,Leicester City
Davide Zappacosta,21.0,it ITA,WB,25-090,17,0,0,0,0,1,0,0,0,15,0,0,0,0.0,0.0,0.0,0,0,10,13,76.9,0,10,1,0,0,Leicester City
Antonio Rüdiger,2.0,de GER,CB,24-190,90,0,1,0,0,0,0,0,0,60,1,1,0,0.0,0.0,0.0,1,1,48,53,90.6,4,37,0,0,0,Leicester City
David Luiz,30.0,br BRA,CB,30-140,90,0,0,0,0,2,1,0,0,65,3,2,0,0.1,0.1,0.0,1,0,52,56,92.9,4,40,2,0,0,Leicester City
César Azpilicueta,28.0,es ESP,CB,28-012,90,0,1,0,0,0,0,0,0,80,2,1,0,0.0,0.0,0.2,3,1,61,72,84.7,2,43,0,0,0,Leicester City
Thibaut Courtois,13.0,be BEL,GK,25-121,90,0,0,0,0,0,0,0,0,38,0,0,0,0.0,0.0,0.0,0,0,24,34,70.6,0,19,0,0,0,Leicester City
14 Players,,,,,990,2,2,0,0,16,6,0,0,684,20,12,5,0.8,0.8,0.8,28,4,462,570,81.1,52,355,30,17,11,Leicester City
