Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,SCA,SCA,Passes,Passes,Passes,Passes,Carries,Carries,Take-Ons,Take-Ons,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,
Eric Maxim Choupo-Moting,10.0,cm CMR,FW,28-157,90,0,0,0,0,3,0,0,0,45,1,0,1,0.2,0.2,0.0,2,0,24,27,88.9,1,35,4,6,3,Stoke City
Jesé,11.0,es ESP,AM,24-182,61,0,0,0,0,1,0,0,0,17,2,0,0,0.0,0.0,0.0,1,0,7,9,77.8,0,9,1,2,1,Stoke City
Peter Crouch,25.0,eng ENG,AM,36-209,29,1,0,0,0,1,1,0,0,11,0,0,0,0.4,0.4,0.0,0,0,5,8,62.5,0,2,0,0,0,Stoke City
Xherdan Shaqiri,22.0,ch SUI,AM,25-321,90,0,0,0,0,2,0,0,0,77,3,0,1,0.1,0.1,0.4,10,1,54,66,81.8,11,50,2,3,1,Stoke City
Joe Allen,4.0,wls WAL,CM,27-166,90,0,0,0,0,0,0,1,0,61,2,2,0,0.0,0.0,0.1,3,0,48,55,87.3,6,43,0,2,1,Stoke City
Darren Fletcher,24.0,sct SCO,CM,33-207,90,0,0,0,0,1,0,0,0,69,4,0,0,0.0,0.0,0.0,5,0,56,62,90.3,11,40,2,1,1,Stoke City
Erik Pieters,3.0,nl NED,WB,29-020,90,0,0,0,0,0,0,1,0,56,2,0,2,0.0,0.0,0.0,0,0,33,43,76.7,2,16,1,1,0,Stoke City
Geoff Cameron,20.0,us USA,WB,32-047,68,0,0,0,0,1,0,0,0,42,3,3,0,0.0,0.0,0.0,1,0,24,28,85.7,2,18,1,1,0,Stoke City
Ramadan Sobhi,32.0,eg EGY,WB,20-216,22,0,0,0,0,0,0,0,0,12,1,0,0,0.0,0.0,0.0,1,0,6,9,66.7,1,9,2,0,0,Stoke City
Bruno Martins Indi,15.0,nl NED,CB,25-200,90,0,0,0,0,1,0,0,0,73,1,0,0,0.2,0.2,0.0,1,0,56,65,86.2,10,33,1,0,0,Stoke City
Ryan Shawcross,17.0,eng ENG,CB,29-327,90,0,0,0,0,2,0,0,0,49,1,2,0,0.2,0.2,0.2,2,0,23,26,88.5,3,15,0,0,0,Stoke City
Kurt Zouma,6.0,fr FRA,CB,22-304,90,0,0,0,0,4,1,0,0,70,0,0,1,0.2,0.2,0.0,4,1,51,56,91.1,9,38,7,3,3,Stoke City
Jack Butland,1.0,eng ENG,GK,24-170,90,0,0,0,0,0,0,0,0,34,0,0,0,0.0,0.0,0.0,0,0,19,31,61.3,0,14,0,0,0,Stoke City
13 Players,,,,,990,1,0,0,0,16,2,2,0,616,20,7,5,1.3,1.3,0.8,30,2,406,485,83.7,56,322,21,19,10,Stoke City
