Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,SCA,SCA,Passes,Passes,Passes,Passes,Carries,Carries,Take-Ons,Take-Ons,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,
Leandro Trossard,11.0,be BEL,FW,27-329,86,1,0,0,0,6,3,0,0,41,0,0,1,1.4,1.4,0.0,3,1,22,29,75.9,4,28,2,2,2,Brighton & Hove Albion
Jeremy Sarmiento,19.0,ec ECU,FW,20-135,4,0,0,0,0,1,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,2,0,0,0,Brighton & Hove Albion
Kaoru Mitoma,22.0,jp JPN,LW,25-162,72,0,1,0,0,0,0,0,0,33,3,0,2,0.0,0.0,1.1,2,1,15,24,62.5,2,14,2,2,2,Brighton & Hove Albion
Tariq Lamptey,2.0,gh GHA,RB,22-029,18,0,0,0,0,0,0,0,0,9,0,0,0,0.0,0.0,0.0,0,0,3,6,50.0,0,6,0,0,0,Brighton & Hove Albion
Solly March,7.0,eng ENG,RW,28-101,90,0,0,0,0,1,0,0,0,48,0,1,1,0.0,0.0,0.2,3,0,25,38,65.8,4,27,4,2,1,Brighton & Hove Albion
Adam Lallana,14.0,eng ENG,AM,34-172,64,0,0,0,0,1,0,0,0,28,1,0,0,0.1,0.1,0.0,0,0,17,21,81.0,0,12,0,0,0,Brighton & Hove Albion
Julio Enciso,20.0,py PAR,"LW,AM",18-279,26,0,0,0,0,4,3,1,0,13,1,0,0,0.3,0.3,0.0,4,1,2,4,50.0,0,8,2,3,2,Brighton & Hove Albion
Alexis Mac Allister,10.0,ar ARG,DM,23-309,90,0,0,0,0,0,0,0,0,49,3,3,1,0.0,0.0,0.3,5,0,30,40,75.0,1,16,0,0,0,Brighton & Hove Albion
Moisés Caicedo,25.0,ec ECU,DM,20-361,90,0,0,0,0,1,0,0,0,45,0,1,4,0.2,0.2,0.2,5,0,29,35,82.9,6,17,1,3,1,Brighton & Hove Albion
Pervis Estupiñán,30.0,ec ECU,LB,24-281,90,0,0,0,0,1,0,0,0,49,3,1,2,0.0,0.0,0.3,6,0,32,36,88.9,3,23,2,0,0,Brighton & Hove Albion
Lewis Dunk,5.0,eng ENG,CB,30-342,90,0,0,0,0,0,0,0,0,58,3,0,1,0.0,0.0,0.0,0,0,39,45,86.7,0,25,0,0,0,Brighton & Hove Albion
Adam Webster,4.0,eng ENG,CB,27-298,90,0,0,0,0,2,0,0,0,51,1,0,3,0.2,0.2,0.0,1,0,30,37,81.1,1,22,1,0,0,Brighton & Hove Albion
Pascal Groß,13.0,de GER,"RB,AM",31-136,90,1,0,0,0,2,1,0,0,52,3,0,4,0.2,0.2,0.1,1,0,30,39,76.9,3,23,0,0,0,Brighton & Hove Albion
Robert Sánchez,1.0,es ESP,GK,24-345,90,0,0,0,0,0,0,0,0,41,0,0,0,0.0,0.0,0.0,1,0,25,33,75.8,0,19,0,0,0,Brighton & Hove Albion
14 Players,,,,,990,2,1,0,0,19,7,1,0,520,18,6,19,2.5,2.5,2.1,31,3,299,387,77.3,24,242,14,12,8,Brighton & Hove Albion
