Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,SCA,SCA,Passes,Passes,Passes,Passes,Carries,Carries,Take-Ons,Take-Ons,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,
Callum Wilson,9.0,eng ENG,FW,30-078,89,0,0,0,0,3,0,0,0,15,0,0,0,0.2,0.2,0.1,3,0,5,6,83.3,0,11,0,1,0,Newcastle United
Dwight Gayle,34.0,eng ENG,FW,31-211,1,0,0,0,0,1,0,0,0,5,0,1,0,0.5,0.5,0.3,1,0,2,2,100.0,0,2,0,0,0,Newcastle United
Allan Saint-Maximin,10.0,fr FRA,LW,25-065,76,0,0,0,0,1,1,0,0,23,0,0,0,0.1,0.1,0.0,2,0,14,17,82.4,1,19,4,8,6,Newcastle United
Ryan Fraser,21.0,sct SCO,LW,28-081,14,0,0,0,0,1,1,0,0,7,0,0,0,0.3,0.3,0.1,2,0,3,5,60.0,1,5,0,0,0,Newcastle United
Miguel Almirón,24.0,py PAR,RW,28-095,75,0,0,0,0,1,0,0,0,40,3,0,2,0.0,0.0,0.0,3,0,28,32,87.5,4,30,1,3,2,Newcastle United
Jacob Murphy,23.0,eng ENG,RW,27-081,15,0,0,0,0,1,1,0,0,7,0,1,0,0.1,0.1,0.0,1,0,3,5,60.0,0,5,2,1,1,Newcastle United
Joelinton,7.0,br BRA,LM,25-275,90,0,0,0,0,2,0,0,0,38,2,0,2,0.1,0.1,0.1,2,0,18,27,66.7,3,18,5,2,1,Newcastle United
Bruno Guimarães,39.0,br BRA,CM,24-181,90,1,0,0,0,2,1,0,0,66,3,1,2,0.3,0.3,0.2,3,1,41,52,78.8,6,44,0,1,1,Newcastle United
Sean Longstaff,36.0,eng ENG,RM,24-198,90,0,0,0,0,1,0,0,0,42,4,0,1,0.0,0.0,0.5,3,0,28,33,84.8,1,24,1,0,0,Newcastle United
Matt Targett,13.0,eng ENG,LB,26-240,90,0,0,0,0,0,0,0,0,64,2,2,0,0.0,0.0,0.1,2,0,37,59,62.7,1,24,1,1,1,Newcastle United
Dan Burn,33.0,eng ENG,CB,30-007,90,0,0,0,0,0,0,0,0,44,1,0,2,0.0,0.0,0.0,0,0,30,36,83.3,1,24,0,0,0,Newcastle United
Fabian Schär,5.0,ch SUI,CB,30-147,48,0,0,0,0,1,0,0,0,38,1,1,0,0.0,0.0,0.0,0,0,26,32,81.3,3,20,0,1,1,Newcastle United
Jamaal Lascelles,6.0,eng ENG,CB,28-186,42,0,0,0,0,1,0,0,0,17,1,1,1,0.1,0.1,0.0,0,0,1,12,8.3,1,3,0,0,0,Newcastle United
Emil Krafth,17.0,se SWE,RB,27-287,90,0,0,0,0,1,0,0,0,56,1,1,1,0.0,0.0,0.1,4,0,36,46,78.3,4,23,2,0,0,Newcastle United
Martin Dúbravka,1.0,sk SVK,GK,33-121,90,0,0,0,0,0,0,0,0,23,0,0,0,0.0,0.0,0.0,1,0,17,23,73.9,0,14,0,0,0,Newcastle United
15 Players,,,,,990,1,0,0,0,16,4,0,0,485,18,8,11,1.7,1.7,1.4,27,1,289,387,74.7,26,266,16,18,13,Newcastle United
