Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,
Jermain Defoe,18.0,eng ENG,FW,33-353,90,2,0,0,0,6,3,0,0,1,1,2,1,0,1,0,0,0,Sunderland
Steven Pienaar,20.0,za RSA,FW,34-191,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Sunderland
Duncan Watmore,14.0,eng ENG,"FW,MF",22-200,76,0,0,0,0,1,0,0,0,1,5,0,3,1,1,0,0,0,Sunderland
Adnan Januzaj,44.0,be BEL,FW,21-232,85,0,0,0,0,2,1,0,0,0,0,0,4,1,0,0,0,0,Sunderland
Victor Anichebe,28.0,ng NGA,FW,28-154,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Sunderland
Lee Cattermole,6.0,eng ENG,CM,28-187,85,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,Sunderland
Paddy McNair,19.0,nir NIR,"DF,MF",21-150,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Sunderland
Jan Kirchhoff,27.0,de GER,CM,25-359,90,0,0,0,0,0,0,0,0,2,0,0,1,1,3,0,0,0,Sunderland
Didier Ibrahim Ndong,17.0,ga GAB,CM,22-099,90,0,0,0,0,1,0,0,0,3,0,0,0,1,2,0,0,0,Sunderland
Patrick van Aanholt,3.0,nl NED,LB,26-026,90,0,0,0,0,1,0,0,0,0,1,1,8,2,3,0,0,0,Sunderland
Papy Djilobodji,5.0,sn SEN,CB,27-298,90,0,0,0,0,0,0,0,0,1,2,0,0,0,5,0,0,0,Sunderland
Lamine Koné,23.0,ci CIV,CB,27-236,90,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,Sunderland
Javier Manquillo,21.0,es ESP,RB,22-142,90,0,0,0,0,0,0,0,0,3,2,0,3,2,3,0,0,0,Sunderland
Jordan Pickford,13.0,eng ENG,GK,22-201,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sunderland
14 Players,,,,,990,2,0,0,0,11,4,0,0,15,12,3,21,8,20,0,0,0,Sunderland
Christian Benteke,17.0,be BEL,FW,25-296,90,1,0,0,0,8,2,0,0,2,1,2,0,1,0,0,0,0,Crystal Palace
Andros Townsend,10.0,eng ENG,AM,25-070,90,0,0,0,0,3,0,0,0,1,1,0,8,0,1,0,0,0,Crystal Palace
Jason Puncheon,42.0,eng ENG,AM,30-098,89,0,0,0,0,2,0,1,0,3,1,0,6,2,0,0,0,0,Crystal Palace
Lee Chung-yong,14.0,kr KOR,"FW,MF",28-084,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Crystal Palace
Yohan Cabaye,7.0,fr FRA,AM,30-254,72,0,0,0,0,4,0,1,0,1,3,0,1,1,0,0,0,0,Crystal Palace
Connor Wickham,21.0,eng ENG,"FW,MF",23-177,18,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,Crystal Palace
Joe Ledley,16.0,wls WAL,DM,29-245,90,1,0,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,Crystal Palace
James McArthur,18.0,sct SCO,DM,28-353,90,1,1,0,0,1,1,0,0,1,4,0,0,1,1,0,0,0,Crystal Palace
Martin Kelly,34.0,eng ENG,LB,26-150,74,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,Crystal Palace
Zeki Fryers,19.0,eng ENG,DF,24-015,16,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Crystal Palace
Damien Delaney,27.0,ie IRL,CB,35-066,90,0,0,0,0,1,0,0,0,2,2,0,0,1,1,0,0,0,Crystal Palace
James Tomkins,5.0,eng ENG,CB,27-179,90,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0,0,Crystal Palace
Joel Ward,2.0,eng ENG,RB,26-331,90,0,0,0,0,1,0,0,0,2,2,0,4,2,4,0,0,0,Crystal Palace
Steve Mandanda,30.0,fr FRA,GK,31-180,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crystal Palace
14 Players,,,,,990,3,3,0,0,22,4,2,0,14,16,2,22,11,13,0,0,0,Crystal Palace
