Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,
Romelu Lukaku,10.0,be BEL,FW,23-162,90,0,1,0,0,2,1,0,0,0,3,0,0,0,0,0,0,0,Everton
Kevin Mirallas,11.0,be BEL,FW,29-017,75,0,0,0,0,5,1,0,0,1,1,1,5,1,0,0,0,0,Everton
Gerard Deulofeu,7.0,es ESP,"FW,MF",22-223,15,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,Everton
Yannick Bolasie,14.0,cd COD,FW,27-151,90,1,0,0,0,5,2,0,0,0,0,0,10,0,1,0,0,0,Everton
Ross Barkley,8.0,eng ENG,CM,22-322,90,0,0,0,0,4,2,0,0,0,1,0,2,2,0,0,0,0,Everton
Gareth Barry,18.0,eng ENG,CM,35-242,90,0,0,0,0,0,0,1,0,5,3,0,3,0,4,0,0,0,Everton
Idrissa Gana Gueye,17.0,sn SEN,CM,27-026,82,0,0,0,0,3,1,1,0,2,3,0,2,1,1,0,0,0,Everton
Tom Cleverley,15.0,eng ENG,MF,27-071,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Everton
Bryan Oviedo,20.0,cr CRC,LB,26-247,90,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,Everton
Ashley Williams,5.0,wls WAL,CB,32-060,90,0,0,0,0,1,1,0,0,3,2,0,0,0,1,0,0,0,Everton
Phil Jagielka,6.0,eng ENG,CB,34-066,89,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,Everton
Enner Valencia,19.0,ec ECU,"FW,MF",26-353,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Everton
Séamus Coleman,23.0,ie IRL,RB,28-011,90,0,0,0,0,1,0,1,0,2,3,0,3,1,1,0,0,0,Everton
Maarten Stekelenburg,22.0,nl NED,GK,34-030,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Everton
14 Players,,,,,990,1,1,0,0,21,8,3,0,15,16,1,32,6,11,0,0,0,Everton
