Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,
Rudy Gestede,39.0,bj BEN,FW,27-014,90,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,,,Aston Villa
Gabriel Agbonlahor,11.0,eng ENG,AM,29-011,84,0,1,0,0,1,0,0,0,2,0,0,2,2,0,0,,,Aston Villa
Adama Traoré,20.0,es ESP,"FW,MF",19-272,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,Aston Villa
Jordan Ayew,19.0,gh GHA,AM,24-043,90,1,0,0,0,3,2,0,0,0,2,0,2,0,0,0,,,Aston Villa
Jack Grealish,40.0,eng ENG,AM,20-044,73,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,,,Aston Villa
Carles Gil,25.0,es ESP,"FW,MF",22-336,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Aston Villa
Idrissa Gana Gueye,8.0,sn SEN,DM,26-028,90,0,0,0,0,0,0,0,0,2,1,0,1,2,5,0,,,Aston Villa
Leandro Bacuna,7.0,cw CUW,DM,24-064,90,0,0,0,0,0,0,0,0,1,0,0,7,1,3,0,,,Aston Villa
Kieran Richardson,18.0,eng ENG,LB,31-003,90,0,0,0,0,1,1,1,0,1,1,0,3,1,1,0,,,Aston Villa
Joleon Lescott,16.0,eng ENG,CB,33-069,90,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,,,Aston Villa
Micah Richards,4.0,eng ENG,CB,27-122,90,0,0,0,0,0,0,1,0,2,1,0,0,1,2,0,,,Aston Villa
Alan Hutton,21.0,sct SCO,RB,30-328,90,0,0,0,0,0,0,0,0,2,1,0,8,3,4,0,,,Aston Villa
Brad Guzan,1.0,us USA,GK,31-045,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Aston Villa
13 Players,,,,,990,1,1,0,0,9,3,2,0,10,7,0,25,12,19,0,,,Aston Villa
Bafétimbi Gomis,18.0,fr FRA,FW,30-079,89,0,0,0,0,1,0,0,0,0,2,3,2,0,0,0,,,Swansea City
Éder,17.0,pt POR,FW,27-306,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Swansea City
Jefferson Montero,20.0,ec ECU,AM,26-053,75,0,0,0,0,0,0,0,0,1,1,0,5,0,2,0,,,Swansea City
Modou Barrow,58.0,gm GAM,"FW,MF",23-011,15,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,,,Swansea City
André Ayew,10.0,gh GHA,AM,25-311,90,1,0,0,0,3,3,0,0,1,1,1,0,2,0,0,,,Swansea City
Gylfi Sigurðsson,23.0,is ISL,AM,26-046,90,1,0,0,0,2,1,1,0,2,1,0,0,0,2,0,,,Swansea City
Jonjo Shelvey,8.0,eng ENG,DM,23-239,84,0,0,0,0,2,0,0,0,0,0,0,5,3,1,0,,,Swansea City
Jack Cork,24.0,eng ENG,"DF,MF",26-121,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Swansea City
Ki Sung-yueng,4.0,kr KOR,DM,26-273,90,0,0,0,0,0,0,0,0,1,2,0,0,2,3,0,,,Swansea City
Neil Taylor,3.0,wls WAL,LB,26-259,90,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,,,Swansea City
Ashley Williams,6.0,wls WAL,CB,31-062,90,0,0,0,0,0,0,1,0,0,0,0,0,1,4,0,,,Swansea City
Federico Fernández,33.0,ar ARG,CB,26-245,90,0,0,0,0,1,0,0,0,0,1,0,0,0,3,0,,,Swansea City
Kyle Naughton,26.0,eng ENG,RB,26-341,90,0,1,0,0,0,0,1,0,1,0,0,4,1,3,0,,,Swansea City
Łukasz Fabiański,1.0,pl POL,GK,30-189,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Swansea City
14 Players,,,,,990,2,1,0,0,10,4,3,0,8,10,4,17,11,19,0,,,Swansea City
