Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,
Diego Costa,19.0,es ESP,FW,27-045,90,1,0,0,0,5,2,0,0,1,1,3,0,0,0,0,,,Chelsea
Pedro,11.0,es ESP,AM,28-116,82,0,0,0,0,3,0,0,0,1,1,0,4,1,0,0,,,Chelsea
Oscar,8.0,br BRA,"FW,MF",24-073,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Chelsea
Willian,22.0,br BRA,AM,27-104,86,0,0,0,0,3,2,1,0,1,3,1,13,1,0,0,,,Chelsea
Ramires,7.0,br BRA,MF,28-242,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,Chelsea
Eden Hazard,10.0,be BEL,AM,24-318,89,0,0,0,0,1,0,0,0,0,3,2,1,1,1,0,,,Chelsea
César Azpilicueta,28.0,es ESP,"DF,MF",26-085,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Chelsea
Nemanja Matić,21.0,rs SRB,DM,27-112,90,0,0,0,0,2,1,0,0,0,0,0,3,5,0,0,,,Chelsea
Cesc Fàbregas,4.0,es ESP,DM,28-201,90,0,1,0,0,3,2,0,0,0,0,0,1,4,0,0,,,Chelsea
Kenedy,16.0,br BRA,LB,19-286,90,0,0,0,0,1,0,0,0,0,1,0,3,1,3,0,,,Chelsea
John Terry,26.0,eng ENG,CB,34-349,90,0,0,0,0,1,0,0,0,0,1,0,0,1,3,0,,,Chelsea
Kurt Zouma,5.0,fr FRA,CB,21-025,90,0,0,0,0,2,0,0,0,0,1,0,0,3,2,0,,,Chelsea
Branislav Ivanović,2.0,rs SRB,RB,31-272,90,0,0,0,0,0,0,0,0,0,1,0,4,2,4,0,,,Chelsea
Asmir Begović,1.0,ba BIH,GK,28-154,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Chelsea
14 Players,,,,,990,1,1,0,0,21,7,1,0,4,12,6,29,19,13,0,,,Chelsea
