Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,
Troy Deeney,9.0,eng ENG,FW,27-159,90,1,1,1,1,2,1,1,0,3,1,1,1,1,1,0,,,Watford
Odion Ighalo,24.0,ng NGA,FW,26-172,89,1,0,0,0,7,6,1,0,1,2,3,0,0,0,0,,,Watford
Adlène Guedioura,17.0,dz ALG,MF,30-023,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,,,Watford
José Manuel Jurado,7.0,es ESP,RM,29-159,76,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,,,Watford
Almen Abdi,22.0,ch SUI,MF,29-045,14,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,,,Watford
Étienne Capoue,29.0,fr FRA,CM,27-147,90,0,0,0,0,1,0,0,0,1,1,0,0,2,2,0,,,Watford
Ben Watson,23.0,eng ENG,CM,30-149,90,0,0,0,0,1,0,1,0,1,0,0,4,1,1,0,,,Watford
Ikechi Anya,21.0,sct SCO,LM,27-336,73,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,,,Watford
Juan Carlos Paredes,14.0,ec ECU,"DF,MF",28-150,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Watford
Nathan Aké,16.0,nl NED,LB,20-290,90,0,0,0,0,2,0,0,0,2,0,0,2,1,3,0,,,Watford
Miguel Britos,3.0,uy URU,CB,30-141,90,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,,,Watford
Craig Cathcart,15.0,nir NIR,CB,26-302,90,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,,Watford
Allan Nyom,2.0,cm CMR,RB,27-209,90,0,0,0,0,0,0,0,0,0,1,0,2,1,3,0,,,Watford
Heurelho Gomes,1.0,br BRA,GK,34-293,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Watford
14 Players,,,,,990,2,1,1,1,14,7,3,0,11,9,4,13,9,15,0,,,Watford
