Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,
Daniel Sturridge,15.0,eng ENG,FW,27-046,59,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Liverpool
Adam Lallana,20.0,eng ENG,"FW,MF",28-160,31,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,Liverpool
Roberto Firmino,11.0,br BRA,FW,25-015,84,0,0,0,0,1,1,0,0,1,0,1,3,4,2,0,0,0,Liverpool
Divock Origi,27.0,be BEL,"FW,MF",21-182,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Liverpool
Sadio Mané,19.0,sn SEN,FW,24-190,90,0,0,0,0,0,0,0,0,1,5,0,0,0,1,0,0,0,Liverpool
Philippe Coutinho,10.0,br BRA,CM,24-127,90,0,0,0,0,2,1,0,0,4,4,0,2,0,3,0,0,0,Liverpool
Jordan Henderson,14.0,eng ENG,CM,26-122,90,0,0,0,0,0,0,0,0,2,1,0,2,4,3,0,0,0,Liverpool
Emre Can,23.0,de GER,CM,22-279,90,0,0,0,0,3,1,0,0,3,1,0,1,1,1,0,0,0,Liverpool
James Milner,7.0,eng ENG,LB,30-287,85,0,0,0,0,0,0,0,0,0,2,0,5,0,1,0,0,0,Liverpool
Alberto Moreno,18.0,es ESP,"DF,MF",24-104,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Liverpool
Dejan Lovren,6.0,hr CRO,CB,27-104,90,0,0,0,0,0,0,0,0,1,2,0,0,0,4,0,0,0,Liverpool
Joël Matip,32.0,cm CMR,CB,25-070,90,0,0,0,0,0,0,0,0,2,3,0,0,1,3,0,0,0,Liverpool
Nathaniel Clyne,2.0,eng ENG,RB,25-195,90,0,0,0,0,2,0,0,0,0,0,0,1,4,2,0,0,0,Liverpool
Loris Karius,1.0,de GER,GK,23-117,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Liverpool
14 Players,,,,,990,0,0,0,0,9,3,0,0,14,20,2,14,16,20,0,0,0,Liverpool
Zlatan Ibrahimović,9.0,se SWE,FW,35-014,90,0,0,0,0,3,1,1,0,6,1,3,0,0,1,0,0,0,Manchester United
Ashley Young,18.0,eng ENG,AM,31-100,89,0,0,0,0,0,0,1,0,1,1,1,1,4,1,0,0,0,Manchester United
Luke Shaw,23.0,eng ENG,"DF,MF",21-097,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manchester United
Marcus Rashford,19.0,eng ENG,AM,18-352,76,0,0,0,0,0,0,0,0,1,1,1,3,2,2,0,0,0,Manchester United
Wayne Rooney,10.0,eng ENG,"FW,MF",30-359,14,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Manchester United
Paul Pogba,6.0,fr FRA,AM,23-216,90,0,0,0,0,2,0,0,0,3,2,0,1,1,3,0,0,0,Manchester United
Marouane Fellaini,27.0,be BEL,DM,28-330,90,0,0,0,0,2,0,1,0,1,1,1,1,4,2,0,0,0,Manchester United
Ander Herrera,21.0,es ESP,DM,27-064,90,0,0,0,0,0,0,0,0,4,4,0,0,5,11,0,0,0,Manchester United
Daley Blind,17.0,nl NED,LB,26-222,90,0,0,0,0,0,0,0,0,2,1,0,2,2,0,0,0,0,Manchester United
Chris Smalling,12.0,eng ENG,CB,26-330,90,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,Manchester United
Eric Bailly,3.0,ci CIV,CB,22-188,90,0,0,0,0,0,0,1,0,1,0,0,0,2,6,0,0,0,Manchester United
Antonio Valencia,25.0,ec ECU,RB,31-074,90,0,0,0,0,0,0,0,0,1,2,0,3,1,5,0,0,0,Manchester United
David de Gea,1.0,es ESP,GK,25-345,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manchester United
13 Players,,,,,990,0,0,0,0,7,1,4,0,20,15,6,12,21,32,0,0,0,Manchester United
