Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,
Jermain Defoe,18.0,eng ENG,FW,33-360,90,0,0,0,0,3,0,0,0,1,1,0,0,3,0,0,0,0,Sunderland
Wahbi Khazri,10.0,tn TUN,LW,25-236,89,0,0,0,0,1,1,0,0,1,4,2,7,1,3,0,0,0,Sunderland
Lynden Gooch,46.0,us USA,"DF,FW",20-282,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,Sunderland
Paddy McNair,19.0,nir NIR,AM,21-157,71,0,0,0,0,1,0,0,0,1,0,0,2,2,2,0,0,0,Sunderland
Jack Rodwell,8.0,eng ENG,"DF,MF",25-204,19,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Sunderland
Didier Ibrahim Ndong,17.0,ga GAB,AM,22-106,90,0,0,0,0,0,0,0,0,0,2,0,4,0,5,0,0,0,Sunderland
Duncan Watmore,14.0,eng ENG,RW,22-207,90,0,1,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,Sunderland
Jan Kirchhoff,27.0,de GER,DM,26-000,56,0,0,0,0,0,0,1,0,1,0,0,0,2,1,0,0,0,Sunderland
Patrick van Aanholt,3.0,nl NED,DF,26-033,34,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,Sunderland
Jason Denayer,4.0,be BEL,LB,21-095,90,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,Sunderland
John O'Shea,16.0,ie IRL,CB,35-154,90,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,Sunderland
Lamine Koné,23.0,ci CIV,CB,27-243,90,0,0,0,0,1,0,0,0,1,1,0,0,0,2,0,0,0,Sunderland
Javier Manquillo,21.0,es ESP,RB,22-149,90,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,Sunderland
Jordan Pickford,13.0,eng ENG,GK,22-208,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sunderland
14 Players,,,,,990,1,1,0,0,7,2,1,0,7,12,2,20,13,24,0,0,0,Sunderland
