Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,
Zlatan Ibrahimović,9.0,se SWE,FW,35-072,90,1,0,0,0,4,1,0,0,2,1,0,0,0,1,0,0,0,Manchester United
Wayne Rooney,10.0,eng ENG,FW,31-051,79,0,0,0,0,3,2,0,0,0,1,0,6,1,0,0,0,0,Manchester United
Marcus Rashford,19.0,eng ENG,"FW,MF",19-044,11,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,Manchester United
Juan Mata,8.0,es ESP,FW,28-230,69,0,0,0,0,0,0,0,0,0,1,1,5,0,0,0,0,0,Manchester United
Jesse Lingard,14.0,eng ENG,"FW,MF",23-365,21,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,Manchester United
Paul Pogba,6.0,fr FRA,CM,23-274,90,1,1,0,0,4,2,1,0,1,2,0,2,1,1,0,0,0,Manchester United
Michael Carrick,16.0,eng ENG,CM,35-139,90,0,0,0,0,0,0,0,0,0,4,0,0,1,1,0,0,0,Manchester United
Ander Herrera,21.0,es ESP,CM,27-122,90,0,0,0,0,3,0,0,0,0,3,0,3,3,3,0,0,0,Manchester United
Daley Blind,17.0,nl NED,LB,26-280,90,0,0,0,0,0,0,0,0,2,1,0,5,4,4,0,0,0,Manchester United
Marcos Rojo,5.0,ar ARG,CB,26-269,90,0,0,0,0,1,0,1,0,3,0,0,0,1,1,0,0,0,Manchester United
Phil Jones,4.0,eng ENG,CB,24-297,90,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,Manchester United
Eric Bailly,3.0,ci CIV,RB,22-246,51,0,0,0,0,0,0,0,0,1,2,0,1,2,1,0,0,0,Manchester United
Matteo Darmian,36.0,it ITA,"DF,MF",27-012,39,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,Manchester United
David de Gea,1.0,es ESP,GK,26-037,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manchester United
14 Players,,,,,990,2,1,0,0,16,6,3,0,10,16,1,24,17,14,0,0,0,Manchester United
