Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,
Salomón Rondón,9.0,ve VEN,FW,27-001,86,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,West Bromwich Albion
Hal Robson-Kanu,4.0,wls WAL,"FW,MF",27-119,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,West Bromwich Albion
James McClean,14.0,ie IRL,AM,27-148,90,1,0,0,0,3,3,0,0,5,0,1,2,2,2,0,0,0,West Bromwich Albion
Matt Phillips,10.0,sct SCO,AM,25-188,90,0,0,0,0,1,0,0,0,1,1,0,6,0,1,0,0,0,West Bromwich Albion
Nacer Chadli,22.0,be BEL,AM,27-046,74,2,2,1,1,3,2,0,0,0,0,0,1,0,1,0,0,0,West Bromwich Albion
James Morrison,7.0,sct SCO,"FW,MF",30-115,16,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,West Bromwich Albion
Claudio Yacob,5.0,ar ARG,DM,29-061,90,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,West Bromwich Albion
Darren Fletcher,24.0,sct SCO,DM,32-229,90,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,West Bromwich Albion
Brendan Galloway,20.0,zw ZIM,LB,20-184,67,0,0,0,0,0,0,0,0,2,1,0,1,2,2,0,0,1,West Bromwich Albion
Allan Nyom,2.0,cm CMR,"DF,MF",28-130,23,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,West Bromwich Albion
Jonny Evans,6.0,nir NIR,CB,28-258,90,0,0,0,0,0,0,0,0,2,0,0,1,2,3,0,0,0,West Bromwich Albion
Gareth McAuley,23.0,nir NIR,CB,36-287,90,0,0,0,0,0,0,0,0,2,0,0,0,3,1,0,0,0,West Bromwich Albion
Craig Dawson,25.0,eng ENG,RB,26-134,90,0,0,0,0,0,0,1,0,0,0,0,1,2,1,0,0,0,West Bromwich Albion
Ben Foster,1.0,eng ENG,GK,33-167,90,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,West Bromwich Albion
14 Players,,,,,990,4,3,1,1,8,6,2,0,14,4,1,12,16,14,0,0,1,West Bromwich Albion
Simone Zaza,11.0,it ITA,FW,25-084,45,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,West Ham United
Jonathan Calleri,28.0,ar ARG,FW,22-360,45,0,0,0,0,2,0,0,0,1,1,0,0,1,0,0,0,0,West Ham United
Dimitri Payet,27.0,fr FRA,AM,29-172,90,0,1,0,0,5,0,0,0,0,3,0,10,1,0,0,1,0,West Ham United
Michail Antonio,30.0,jm JAM,AM,26-173,90,1,0,0,0,8,3,0,0,0,3,1,4,2,0,0,0,0,West Ham United
Manuel Lanzini,10.0,ar ARG,AM,23-215,90,1,0,1,1,6,1,0,0,0,2,0,2,0,1,0,0,0,West Ham United
Cheikhou Kouyaté,8.0,sn SEN,DM,26-271,90,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,West Ham United
Mark Noble,16.0,eng ENG,DM,29-132,45,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,West Ham United
Sofiane Feghouli,7.0,dz ALG,"FW,MF",26-266,45,0,0,0,0,0,0,1,0,1,0,0,5,1,1,0,0,0,West Ham United
Arthur Masuaku,26.0,cd COD,LB,22-315,76,0,0,0,0,0,0,0,0,3,0,0,0,3,8,0,0,1,West Ham United
Ashley Fletcher,24.0,eng ENG,FW,20-351,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,West Ham United
Angelo Ogbonna,21.0,it ITA,CB,28-117,90,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,West Ham United
James Collins,19.0,wls WAL,CB,33-025,90,0,0,0,0,1,1,0,0,0,0,0,0,1,4,0,0,0,West Ham United
Håvard Nordtveit,4.0,no NOR,RB,26-088,90,0,0,0,0,0,0,0,0,1,3,0,5,2,4,0,0,0,West Ham United
Adrián,13.0,es ESP,GK,29-258,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,West Ham United
14 Players,,,,,990,2,1,1,1,23,5,1,0,6,14,1,26,17,25,0,1,1,West Ham United
