Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,
Diego Costa,19.0,es ESP,FW,27-101,79,1,1,0,0,3,1,0,0,4,1,3,0,1,1,0,,,Chelsea
Loïc Rémy,18.0,fr FRA,FW,29-014,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,Chelsea
Pedro,11.0,es ESP,AM,28-172,65,0,0,0,0,1,0,0,0,1,0,0,8,1,0,0,,,Chelsea
Kenedy,16.0,br BRA,"FW,MF",19-342,25,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,,,Chelsea
Willian,22.0,br BRA,AM,27-160,90,0,0,0,0,3,1,0,0,1,0,0,11,1,1,0,,,Chelsea
Cesc Fàbregas,4.0,es ESP,AM,28-257,90,1,1,0,0,3,2,0,0,0,1,0,1,4,0,0,,,Chelsea
Nemanja Matić,21.0,rs SRB,DM,27-168,54,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,,,Chelsea
Oscar,8.0,br BRA,"FW,MF",24-129,36,0,1,0,0,1,1,0,0,0,0,0,0,2,0,0,,,Chelsea
John Obi Mikel,12.0,ng NGA,DM,28-269,90,0,0,0,0,1,0,0,0,2,1,0,0,4,1,0,,,Chelsea
César Azpilicueta,28.0,es ESP,LB,26-141,90,0,0,0,0,0,0,0,0,0,0,0,6,1,3,0,,,Chelsea
John Terry,26.0,eng ENG,CB,35-040,90,1,0,0,0,1,1,1,0,0,0,0,0,1,6,1,,,Chelsea
Kurt Zouma,5.0,fr FRA,CB,21-081,90,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,,,Chelsea
Branislav Ivanović,2.0,rs SRB,RB,31-328,90,0,0,0,0,0,0,0,0,1,0,0,3,4,4,0,,,Chelsea
Thibaut Courtois,13.0,be BEL,GK,23-250,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Chelsea
14 Players,,,,,990,3,3,0,0,14,7,1,0,12,4,3,31,22,21,1,,,Chelsea
