Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,
Peter Crouch,25.0,eng ENG,FW,35-071,90,0,0,0,0,2,0,0,0,4,1,3,0,0,0,0,,,Stoke City
Ibrahim Afellay,14.0,nl NED,AM,30-008,90,0,0,0,0,1,0,0,0,2,2,0,3,1,1,0,,,Stoke City
Xherdan Shaqiri,22.0,ch SUI,AM,24-183,70,0,1,0,0,2,0,0,0,1,1,0,13,2,0,0,,,Stoke City
Mame Biram Diouf,18.0,sn SEN,"FW,MF",28-116,20,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,,,Stoke City
Bojan Krkić,27.0,es ESP,AM,25-226,70,1,0,0,0,2,1,0,0,0,0,0,0,0,1,0,,,Stoke City
Joselu,11.0,es ESP,FW,26-014,20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,Stoke City
Giannelli Imbula,21.0,cd COD,DM,23-211,90,0,0,0,0,1,1,0,0,3,2,0,0,2,0,0,,,Stoke City
Geoff Cameron,20.0,us USA,DM,30-274,90,0,0,0,0,1,1,0,0,1,0,0,1,1,2,0,,,Stoke City
Erik Pieters,3.0,nl NED,LB,27-247,81,0,0,0,0,0,0,1,0,1,2,0,1,2,1,0,,,Stoke City
Marc Muniesa,5.0,es ESP,"DF,MF",24-014,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,Stoke City
Philipp Wollscheid,26.0,de GER,CB,27-035,90,0,0,0,0,0,0,0,0,0,1,0,0,1,7,0,,,Stoke City
Ryan Shawcross,17.0,eng ENG,CB,28-189,90,0,0,0,0,1,0,1,0,1,0,0,0,2,2,0,,,Stoke City
Phil Bardsley,2.0,sct SCO,RB,30-287,90,0,0,0,0,1,0,0,0,1,2,0,2,3,1,0,,,Stoke City
Jakob Haugaard,29.0,dk DEN,GK,23-345,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Stoke City
14 Players,,,,,990,1,1,0,0,11,3,2,0,14,12,3,21,17,15,0,,,Stoke City
