Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,
Graziano Pellè,19.0,it ITA,FW,30-213,73,0,0,0,0,1,1,0,0,3,4,0,1,0,0,0,,,Southampton
Charlie Austin,10.0,eng ENG,FW,26-223,17,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,,,Southampton
Shane Long,7.0,ie IRL,FW,29-022,90,1,0,0,0,4,3,0,0,2,1,1,3,0,0,0,,,Southampton
Oriol Romeu,14.0,es ESP,DM,24-142,62,0,0,0,0,4,0,1,0,1,1,0,0,1,2,0,,,Southampton
Cédric Soares,2.0,pt POR,"DF,MF",24-166,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Southampton
Jordy Clasie,4.0,nl NED,DM,24-231,90,0,0,0,0,1,0,1,0,1,0,0,0,2,2,0,,,Southampton
James Ward-Prowse,16.0,eng ENG,DM,21-104,90,0,1,0,0,1,0,1,0,0,0,0,5,0,1,0,,,Southampton
Matt Targett,33.0,eng ENG,DM,20-148,85,0,0,0,0,0,0,0,0,0,2,0,3,2,0,0,,,Southampton
Maya Yoshida,3.0,jp JPN,DF,27-173,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,Southampton
Steven Davis,8.0,nir NIR,AM,31-043,90,0,0,0,0,0,0,0,0,1,1,0,4,2,1,0,,,Southampton
Ryan Bertrand,21.0,eng ENG,CB,26-192,90,0,0,0,0,1,0,0,0,1,0,0,1,1,3,0,,,Southampton
José Fonte,6.0,pt POR,CB,32-053,90,0,0,0,0,1,0,0,0,1,0,0,0,1,2,0,,,Southampton
Virgil van Dijk,17.0,nl NED,CB,24-220,90,0,0,0,0,0,0,0,0,1,0,0,0,2,5,0,,,Southampton
Fraser Forster,1.0,eng ENG,GK,27-333,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Southampton
14 Players,,,,,990,1,1,0,0,14,5,3,0,12,9,2,18,11,17,0,,,Southampton
