Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,
Shane Long,7.0,ie IRL,FW,29-114,82,0,0,0,0,3,0,0,0,0,1,0,1,0,1,0,,,Southampton
Charlie Austin,10.0,eng ENG,FW,26-315,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Southampton
Dušan Tadić,11.0,rs SRB,FW,27-177,71,0,0,0,0,1,0,0,0,3,3,0,4,0,0,0,,,Southampton
James Ward-Prowse,16.0,eng ENG,MF,21-196,19,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,,,Southampton
Sadio Mané,10.0,sn SEN,CM,24-035,90,1,0,0,0,5,1,0,0,0,2,1,3,2,3,0,,,Southampton
Steven Davis,8.0,nir NIR,LM,31-135,90,1,0,0,0,2,1,0,0,0,1,0,3,1,2,0,,,Southampton
Victor Wanyama,12.0,ke KEN,RM,24-325,90,0,0,0,0,1,0,0,0,1,1,0,1,2,1,0,,,Southampton
Oriol Romeu,14.0,es ESP,CM,24-234,45,0,0,0,0,1,1,0,0,0,2,0,0,1,1,0,,,Southampton
Graziano Pellè,19.0,it ITA,FW,30-305,45,1,1,0,0,1,1,1,0,3,1,1,0,1,0,0,,,Southampton
Ryan Bertrand,21.0,eng ENG,LB,26-284,90,1,0,1,1,3,1,0,0,0,1,0,6,1,6,0,,,Southampton
Virgil van Dijk,17.0,nl NED,CB,24-312,90,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,,,Southampton
José Fonte,6.0,pt POR,CB,32-145,90,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,Southampton
Cuco Martina,15.0,cw CUW,RB,26-233,90,0,1,0,0,0,0,0,0,0,1,0,4,3,1,0,,,Southampton
Fraser Forster,1.0,eng ENG,GK,28-059,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Southampton
14 Players,,,,,990,4,2,1,1,19,5,1,0,7,14,2,25,12,19,0,,,Southampton
Emmanuel Adebayor,25.0,tg TOG,FW,32-079,90,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,,,Crystal Palace
Dwight Gayle,16.0,eng ENG,FW,25-211,90,0,0,0,0,3,2,0,0,4,0,0,2,0,0,0,,,Crystal Palace
Jordon Mutch,22.0,eng ENG,LM,24-165,45,0,0,0,0,0,0,0,0,0,1,0,3,1,1,0,,,Crystal Palace
Sullay Kaikai,43.0,sl SLE,"FW,MF",20-263,45,0,0,0,0,3,1,0,0,1,0,0,6,2,0,0,,,Crystal Palace
Mile Jedinak,15.0,au AUS,RM,31-286,90,0,0,0,0,0,0,0,0,1,1,0,0,4,5,0,,,Crystal Palace
James McArthur,18.0,sct SCO,CM,28-221,77,0,0,0,0,2,0,1,0,2,0,0,1,1,0,0,,,Crystal Palace
Lee Chung-yong,14.0,kr KOR,"FW,MF",27-318,13,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,,Crystal Palace
Jason Puncheon,42.0,eng ENG,CM,29-332,90,1,0,0,0,5,1,0,0,1,0,0,3,1,0,0,,,Crystal Palace
Pape Souaré,23.0,sn SEN,LB,25-344,90,0,0,0,0,1,0,0,0,0,2,0,3,0,3,0,,,Crystal Palace
Damien Delaney,27.0,ie IRL,CB,34-300,90,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,,,Crystal Palace
Adrian Mariappa,3.0,jm JAM,CB,29-225,90,0,0,0,0,0,0,0,0,1,1,0,0,0,4,0,,,Crystal Palace
Joel Ward,2.0,eng ENG,RB,26-199,81,0,0,0,0,2,0,1,0,3,1,0,3,0,3,0,,,Crystal Palace
Martin Kelly,34.0,eng ENG,"DF,MF",26-018,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,Crystal Palace
Julián Speroni,1.0,ar ARG,GK,36-363,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Crystal Palace
14 Players,,,,,990,1,0,0,0,16,4,2,0,14,7,1,21,12,18,0,,,Crystal Palace
