Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,
Scott Sinclair,9.0,eng ENG,FW,27-043,89,0,0,0,0,0,0,0,0,0,3,1,1,1,1,0,,,Aston Villa
Rushian Hepburn-Murphy,29.0,eng ENG,FW,17-231,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,Aston Villa
Jordan Ayew,19.0,gh GHA,FW,24-239,90,0,0,0,0,0,0,0,0,2,4,0,1,2,1,0,,,Aston Villa
Idrissa Gana Gueye,8.0,sn SEN,CM,26-224,90,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,,,Aston Villa
Carlos Sánchez,24.0,co COL,CM,30-091,90,0,0,0,0,0,0,0,0,1,1,0,0,1,2,0,,,Aston Villa
Ashley Westwood,15.0,eng ENG,CM,26-036,90,0,0,0,0,0,0,0,0,1,0,0,3,2,0,0,,,Aston Villa
Kevin Toner,46.0,ie IRL,CB,19-294,90,0,0,0,0,0,0,0,0,1,1,0,1,2,2,0,,,Aston Villa
Ciaran Clark,6.0,ie IRL,CB,26-224,90,0,0,0,0,1,0,1,0,2,0,0,0,2,6,0,,,Aston Villa
Joleon Lescott,16.0,eng ENG,CB,33-265,90,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,,,Aston Villa
Leandro Bacuna,7.0,cw CUW,LM,24-260,90,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,,,Aston Villa
Alan Hutton,21.0,sct SCO,RM,31-159,90,0,0,0,0,1,0,0,0,0,2,0,7,2,3,0,,,Aston Villa
Mark Bunn,31.0,eng ENG,GK,31-173,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Aston Villa
12 Players,,,,,990,0,0,0,0,2,0,1,0,8,13,1,13,18,22,0,,,Aston Villa
Papiss Cissé,9.0,sn SEN,FW,30-339,51,0,0,0,0,2,1,0,0,1,0,0,0,1,0,0,,,Newcastle United
Aleksandar Mitrović,45.0,rs SRB,FW,21-234,39,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,,,Newcastle United
Georginio Wijnaldum,5.0,nl NED,FW,25-178,90,0,0,0,0,2,1,0,0,2,1,1,3,2,1,0,,,Newcastle United
Andros Townsend,25.0,eng ENG,CM,24-296,90,0,0,0,0,1,1,0,0,1,1,0,10,1,1,0,,,Newcastle United
Moussa Sissoko,7.0,fr FRA,LM,26-265,90,0,0,0,0,0,0,0,0,2,2,0,5,1,2,0,,,Newcastle United
Jack Colback,4.0,eng ENG,CM,26-196,89,0,0,0,0,1,0,0,0,2,0,0,1,2,1,0,,,Newcastle United
Siem de Jong,10.0,nl NED,"FW,MF",27-100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Newcastle United
Cheick Tioté,24.0,ci CIV,RM,29-321,67,0,0,0,0,0,0,0,0,2,2,0,0,2,2,0,,,Newcastle United
Ayoze Pérez,17.0,es ESP,"FW,MF",22-283,23,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,,,Newcastle United
Paul Dummett,3.0,wls WAL,LB,24-224,90,0,0,0,0,0,0,1,0,3,0,0,5,0,1,0,,,Newcastle United
Jamaal Lascelles,6.0,eng ENG,CB,22-178,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Newcastle United
Chancel Mbemba,18.0,cd COD,CB,21-273,90,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,,,Newcastle United
Vurnon Anita,8.0,cw CUW,RB,27-033,90,0,0,0,0,0,0,0,0,0,1,0,8,5,3,0,,,Newcastle United
Karl Darlow,26.0,wls WAL,GK,25-212,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Newcastle United
14 Players,,,,,990,0,0,0,0,9,3,1,0,14,8,1,37,14,16,0,,,Newcastle United
