Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,
Jermain Defoe,18.0,eng ENG,FW,32-341,90,0,0,0,0,5,2,0,0,0,1,0,1,0,0,0,,,Sunderland
Fabio Borini,9.0,it ITA,FW,24-168,73,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,,,Sunderland
Duncan Watmore,41.0,eng ENG,"FW,MF",21-189,17,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,,Sunderland
Jeremain Lens,17.0,nl NED,FW,27-293,90,0,0,0,0,4,0,0,0,2,5,2,8,1,0,0,,,Sunderland
Ola Toivonen,20.0,se SWE,CM,29-072,80,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,,Sunderland
Jack Rodwell,8.0,eng ENG,"DF,MF",24-186,10,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,,,Sunderland
Jordi Gómez,14.0,es ESP,CM,30-112,73,0,0,0,0,0,0,0,0,2,1,0,2,3,2,0,,,Sunderland
Lee Cattermole,6.0,eng ENG,MF,27-176,17,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,,,Sunderland
Yann M'Vila,21.0,fr FRA,CM,25-076,90,0,0,0,0,0,0,0,0,0,0,0,6,5,2,0,,,Sunderland
Patrick van Aanholt,3.0,nl NED,LB,25-015,90,0,0,0,0,0,0,0,0,1,0,0,1,2,1,0,,,Sunderland
Younès Kaboul,15.0,fr FRA,CB,29-252,90,0,0,0,0,0,0,0,0,1,1,0,3,2,3,0,,,Sunderland
John O'Shea,16.0,ie IRL,CB,34-136,90,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,,,Sunderland
Billy Jones,2.0,eng ENG,RB,28-173,90,0,0,0,0,1,0,1,0,2,1,0,1,2,2,0,,,Sunderland
Costel Pantilimon,1.0,ro ROU,GK,28-224,90,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,Sunderland
14 Players,,,,,990,0,0,0,0,12,2,2,0,11,12,2,23,19,13,0,,,Sunderland
