Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,
Connor Wickham,21.0,eng ENG,FW,22-138,90,0,0,0,0,2,0,0,0,3,0,1,0,1,0,0,,,Crystal Palace
Yannick Bolasie,10.0,cd COD,DM,26-084,45,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,,,Crystal Palace
Jordon Mutch,22.0,eng ENG,MF,23-257,45,0,0,0,0,1,0,0,0,0,1,0,0,1,3,0,,,Crystal Palace
Wilfried Zaha,11.0,ci CIV,DM,22-279,75,0,0,0,0,0,0,0,0,2,2,0,7,1,0,0,,,Crystal Palace
Lee Chung-yong,14.0,kr KOR,"FW,MF",27-045,15,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,,Crystal Palace
James McArthur,18.0,sct SCO,DM,27-313,79,0,1,0,0,0,0,1,0,1,1,0,0,1,2,0,,,Crystal Palace
Patrick Bamford,8.0,eng ENG,"FW,MF",21-345,11,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,,,Crystal Palace
Yohan Cabaye,7.0,fr FRA,DM,29-214,90,0,0,0,0,3,1,0,0,3,2,0,5,3,7,0,,,Crystal Palace
Jason Puncheon,42.0,eng ENG,AM,29-059,90,0,0,0,0,3,1,0,0,0,1,0,6,2,3,0,,,Crystal Palace
Pape Souaré,23.0,sn SEN,LB,25-071,90,0,0,0,0,0,0,0,0,2,1,0,5,1,2,0,,,Crystal Palace
Damien Delaney,27.0,ie IRL,CB,34-027,90,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,,,Crystal Palace
Scott Dann,6.0,eng ENG,CB,28-183,90,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,,,Crystal Palace
Joel Ward,2.0,eng ENG,RB,25-291,90,1,0,0,0,2,2,0,0,1,1,0,3,4,0,0,,,Crystal Palace
Alex McCarthy,12.0,eng ENG,GK,25-256,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Crystal Palace
14 Players,,,,,990,1,1,0,0,11,4,1,0,14,12,3,29,16,19,1,,,Crystal Palace
Olivier Giroud,12.0,fr FRA,FW,28-320,90,1,0,0,0,3,1,0,0,0,0,1,1,0,0,0,,,Arsenal
Alexis Sánchez,7.0,cl CHI,AM,26-240,74,0,0,0,0,7,2,0,0,1,1,0,3,1,0,0,,,Arsenal
Mikel Arteta,8.0,es ESP,MF,33-143,16,0,0,0,0,0,0,0,0,1,1,0,0,4,0,0,,,Arsenal
Aaron Ramsey,16.0,wls WAL,AM,24-233,90,0,0,0,0,4,2,0,0,1,2,0,0,4,0,0,,,Arsenal
Mesut Özil,11.0,de GER,AM,26-305,82,0,1,0,0,1,0,0,0,2,1,1,10,1,1,0,,,Arsenal
Kieran Gibbs,3.0,eng ENG,"DF,MF",25-324,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,Arsenal
Santi Cazorla,19.0,es ESP,DM,30-246,90,0,0,0,0,2,1,0,0,0,0,0,1,1,3,0,,,Arsenal
Francis Coquelin,34.0,fr FRA,DM,24-095,63,0,0,0,0,0,0,1,0,4,2,0,0,6,1,0,,,Arsenal
Alex Oxlade-Chamberlain,15.0,eng ENG,"FW,MF",22-001,27,0,0,0,0,2,1,0,0,1,1,0,1,0,1,0,,,Arsenal
Nacho Monreal,18.0,es ESP,LB,29-171,90,0,0,0,0,0,0,0,0,2,4,0,4,1,1,0,,,Arsenal
Laurent Koscielny,6.0,fr FRA,CB,29-340,90,0,0,0,0,1,0,0,0,0,1,0,0,2,4,0,,,Arsenal
Per Mertesacker,4.0,de GER,CB,30-321,90,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,Arsenal
Héctor Bellerín,24.0,es ESP,RB,20-150,90,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,,,Arsenal
Petr Čech,33.0,cz CZE,GK,33-088,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Arsenal
14 Players,,,,,990,1,1,0,0,20,7,1,0,12,14,2,23,24,12,0,,,Arsenal
