Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,
Nathan Redmond,22.0,eng ENG,FW,22-160,90,1,0,0,0,5,2,0,0,0,0,1,1,1,1,0,0,0,Southampton
Shane Long,7.0,ie IRL,FW,29-204,82,0,0,0,0,1,0,0,0,1,2,0,1,0,0,0,0,0,Southampton
Charlie Austin,10.0,eng ENG,FW,27-039,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Southampton
Dušan Tadić,11.0,rs SRB,FW,27-267,90,0,0,0,0,4,2,0,0,0,1,0,8,1,1,0,0,0,Southampton
James Ward-Prowse,16.0,eng ENG,CM,21-286,54,0,0,0,0,1,0,0,0,2,1,0,1,1,0,0,0,0,Southampton
Pierre Højbjerg,23.0,dk DEN,MF,21-008,36,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,Southampton
Steven Davis,8.0,nir NIR,CM,31-225,90,0,0,0,0,2,0,0,0,0,2,0,4,2,1,0,0,0,Southampton
Oriol Romeu,14.0,es ESP,DM,24-324,90,0,0,0,0,1,0,0,0,0,2,0,0,3,4,0,0,0,Southampton
Matt Targett,33.0,eng ENG,LB,20-330,90,0,0,0,0,0,0,0,0,0,1,0,6,0,1,0,0,0,Southampton
Virgil van Dijk,17.0,nl NED,CB,25-036,90,0,0,0,0,1,0,1,0,1,0,0,0,0,3,0,0,0,Southampton
Maya Yoshida,3.0,jp JPN,CB,27-355,90,0,0,0,0,1,0,0,0,2,1,0,1,0,5,0,0,0,Southampton
Cédric Soares,2.0,pt POR,RB,24-348,79,0,0,0,0,2,2,0,0,1,0,0,5,1,1,0,0,0,Southampton
Jérémy Pied,26.0,fr FRA,"DF,FW",27-172,11,0,0,0,0,3,0,0,0,1,0,0,6,0,0,0,0,0,Southampton
Fraser Forster,1.0,eng ENG,GK,28-149,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Southampton
14 Players,,,,,990,1,0,0,0,24,6,1,0,8,11,1,33,10,17,0,0,0,Southampton
Odion Ighalo,24.0,ng NGA,FW,27-058,80,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,Watford
Ikechi Anya,21.0,sct SCO,"FW,MF",28-223,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Watford
Troy Deeney,9.0,eng ENG,FW,28-045,90,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Watford
Étienne Capoue,29.0,fr FRA,CM,28-033,90,1,0,0,0,2,1,0,0,2,1,0,1,3,3,0,0,0,Watford
Valon Behrami,11.0,ch SUI,CM,31-116,63,0,0,0,0,0,0,0,0,1,0,0,0,4,3,0,0,0,Watford
Ben Watson,23.0,eng ENG,MF,31-035,12,0,0,0,0,0,0,0,1,2,0,0,0,1,2,0,0,0,Watford
Adlène Guedioura,17.0,dz ALG,CM,30-275,72,0,0,0,0,1,0,1,0,3,0,0,1,2,1,0,0,0,Watford
Juan Zúñiga,18.0,co COL,"DF,MF",30-243,18,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,Watford
José Holebas,25.0,gr GRE,LM,32-047,90,0,0,0,0,1,0,0,0,1,1,0,5,1,1,0,0,0,Watford
Nordin Amrabat,7.0,ma MAR,RM,29-135,90,0,0,0,0,1,0,0,0,2,1,0,7,1,2,0,0,0,Watford
Miguel Britos,3.0,uy URU,CB,31-027,90,0,0,0,0,0,0,0,0,1,0,0,1,2,3,0,0,0,Watford
Sebastian Prödl,5.0,at AUT,CB,29-053,90,0,0,0,0,0,0,0,0,1,1,0,0,2,1,0,0,0,Watford
Craig Cathcart,15.0,nir NIR,CB,27-189,90,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,Watford
Heurelho Gomes,1.0,br BRA,GK,35-180,90,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Watford
14 Players,,,,,975,1,1,0,0,5,1,2,1,14,8,0,15,18,18,0,0,0,Watford
