Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,
Bertrand Traoré,14.0,bf BFA,FW,20-181,67,1,0,0,0,2,1,0,0,1,1,2,0,1,0,0,,,Chelsea
Loïc Rémy,18.0,fr FRA,FW,29-063,23,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,Chelsea
Eden Hazard,10.0,be BEL,AM,25-058,62,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,,,Chelsea
Ruben Loftus-Cheek,14.0,eng ENG,MF,20-042,28,0,0,0,0,2,1,0,0,0,1,0,1,2,2,0,,,Chelsea
Willian,22.0,br BRA,AM,27-209,90,0,0,0,0,5,1,0,0,1,2,0,10,0,0,0,,,Chelsea
Oscar,8.0,br BRA,AM,24-178,90,0,0,0,0,5,2,1,0,1,2,0,4,3,0,0,,,Chelsea
Nemanja Matić,21.0,rs SRB,DM,27-217,81,0,1,0,0,0,0,0,0,1,0,0,0,1,5,0,,,Chelsea
Cesc Fàbregas,4.0,es ESP,"FW,MF",28-306,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Chelsea
John Obi Mikel,12.0,ng NGA,DM,28-318,90,0,0,0,0,1,0,0,0,3,1,0,1,1,3,0,,,Chelsea
Baba Rahman,6.0,gh GHA,LB,21-247,90,0,0,0,0,2,1,0,0,1,0,0,4,1,2,0,,,Chelsea
Branislav Ivanović,2.0,rs SRB,CB,32-012,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Chelsea
Gary Cahill,24.0,eng ENG,CB,30-077,90,0,0,0,0,2,1,0,0,1,0,0,0,2,1,0,,,Chelsea
César Azpilicueta,28.0,es ESP,RB,26-190,90,0,0,0,0,0,0,0,0,0,0,0,3,2,3,0,,,Chelsea
Thibaut Courtois,13.0,be BEL,GK,23-299,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Chelsea
14 Players,,,,,990,1,1,0,0,20,7,1,0,9,8,3,24,14,17,0,,,Chelsea
Mame Biram Diouf,18.0,sn SEN,FW,28-080,85,1,0,0,0,3,1,0,0,1,2,0,0,2,0,0,,,Stoke City
Joselu,11.0,es ESP,FW,25-344,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,Stoke City
Marko Arnautović,10.0,at AUT,AM,26-321,89,0,0,0,0,3,1,0,0,0,0,3,2,0,1,0,,,Stoke City
Stephen Ireland,7.0,ie IRL,MF,29-196,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Stoke City
Xherdan Shaqiri,22.0,ch SUI,AM,24-147,90,0,0,0,0,1,1,0,0,1,0,1,10,2,1,0,,,Stoke City
Ibrahim Afellay,14.0,nl NED,AM,29-338,90,0,0,0,0,2,1,0,0,1,2,0,0,0,0,0,,,Stoke City
Giannelli Imbula,21.0,cd COD,DM,23-175,90,0,0,0,0,1,0,0,0,1,2,0,0,2,0,0,,,Stoke City
Glenn Whelan,6.0,ie IRL,DM,32-052,74,0,0,0,0,0,0,1,0,1,0,0,0,1,3,0,,,Stoke City
Bojan Krkić,27.0,es ESP,"FW,MF",25-190,16,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,,,Stoke City
Erik Pieters,3.0,nl NED,LB,27-211,90,0,0,0,0,0,0,1,0,2,2,0,2,3,6,0,,,Stoke City
Marc Muniesa,5.0,es ESP,CB,23-344,90,0,0,0,0,1,0,0,0,1,0,0,0,2,3,0,,,Stoke City
Philipp Wollscheid,26.0,de GER,CB,26-365,90,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,,,Stoke City
Geoff Cameron,20.0,us USA,RB,30-238,90,0,0,0,0,4,0,0,0,1,0,0,1,1,3,0,,,Stoke City
Jack Butland,1.0,eng ENG,GK,22-361,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Stoke City
14 Players,,,,,990,1,0,0,0,17,5,2,0,10,9,4,15,15,18,0,,,Stoke City
